"";"strsplit(filename, ""\\."")[[1]][1]";"header"
"354";"T2364";"22 relev‚s"
"355";"T2364";"32 esp‚ces"
"356";"T2365";"2365"
"357";"T2365";"KRAUSCH H.D."
"358";"T2365";"XVI 1-15"
"359";"T2365";"Lemnion minoris (Spirodelo-Lemnetum minoris 1-6, Lemnetum minoris 7-15)"
"360";"T2365";" 15 relev‚s"
"361";"T2365";" 12 esp‚ces"
"362";"T2365";"A/D par G.Roux"
"363";"T2366";"2366"
"364";"T2366";"BRAUN-BLANQUET J."
"365";"T2366";"1967"
"366";"T2366";"Vegetationsskizzen aus dem Baskenland mit ausblicken auf das weitere ibero-atlantikum. II. Teil.- Vegetatio, XIV, 1-4."
"367";"T2366";"Phragmition"
"368";"T2366";"Scirpo-Phragmitetum"
"369";"T2366";"4 relev‚s s‚par‚s p 21"
"370";"T2366";"Corr. & A/D G.Roux 1994"
"371";"T2367";"2367"
"372";"T2367";"BRAUN-BLANQUET J."
"373";"T2367";"Vegetation des Baskenlandes II.- Vegetatio"
"374";"T2367";"Glycerio-Sparganion"
"375";"T2367";"25 1"
"376";"T2367";"1 relev‚"
"377";"T2367";"A/D G.Roux 1995"
"378";"T2368";"2368"
"379";"T2368";"BRAUN-BLANQUET J."
"380";"T2368";"1967"
"381";"T2368";"Vegetationsskizzen aus dem Baskenland....- Vegetatio, XIV, 1-4"
"382";"T2368";"Glycerio-Sparganion"
"383";"T2368";"Helosciadetum"
"384";"T2368";"25 1-2"
"385";"T2368";"Corr. & A/D G.Roux 1994"
"386";"T2369";"2369"
"387";"T2369";"  4 relev‚s"
"388";"T2369";" 10 esp‚ces"
"389";"T2370";"2370"
"390";"T2370";"  4 relev‚s"
"391";"T2370";"  4 esp‚ces"
"392";"T2371";"2371"
"393";"T2371";"  4 relev‚s"
"394";"T2371";"  5 esp‚ces"
"395";"T2372";"2372"
"396";"T2372";" 12 relev‚s"
"397";"T2372";" 39 esp‚ces"
"398";"T2373";"2373"
"399";"T2373";" 10 relev‚s"
"400";"T2373";" 30 esp‚ces"
"401";"T2374";"2374"
"402";"T2374";"1975"
"403";"T2374";"DIERSSCHKE & TUXEN"
"404";"T2374";"  3 relev‚s"
"405";"T2374";" 30 esp‚ces"
"406";"T2375";"2375"
"407";"T2375";" 14 relev‚s"
"408";"T2375";" 56 esp‚ces"
"409";"T2376";"2376"
"410";"T2376";" 16 relev‚s"
"411";"T2376";" 42 esp‚ces"
"412";"T2376";"rectif. G.ROUX avec a/d"
"413";"T2377";"2377"
"414";"T2377";"DIERSCHKE H. & TUXEN R."
"415";"T2377";"1975"
"416";"T2377";"Die Vegetation der Langholter- und Rhauder Meeres und seiner Randgebiete.- Mitt. Flor.-soziol. Arbeits. "
"417";"T2377";"Caricetum gracilis"
"418";"T2377";"169 1"
"419";"T2377";"  1 relev‚s"
"420";"T2377";" 14 esp‚ces"
"421";"T2378";"2378"
"422";"T2378";"  5 relev‚s"
"423";"T2378";" 31 esp‚ces"
"424";"T2379";"2379"
"425";"T2379";"  6 relev‚s"
"426";"T2379";" 39 esp‚ces"
"427";"T2380";"2380"
"428";"T2380";" 10 relev‚s"
"429";"T2380";" 60 esp‚ces"
"430";"T2381";"2381"
"431";"T2381";"KOVACS H.L. & FELFOLDY"
"432";"T2381";"Scirpeto-Phragmitetum"
"433";"T2381";"I 1-5"
"434";"T2381";"5 relev‚s"
"435";"T2381";"14 esp‚ces"
"436";"T2381";"A/D & corr. G.Roux"
"437";"T2382";"2382"
"438";"T2382";"KOVACS H.L. & FELFOLDY"
"439";"T2382";"Glycerio-Sparganietum neglecti var. typicum"
"440";"T2382";"II 6-15"
"441";"T2382";" 10 relev‚s"
"442";"T2382";" 23 esp‚ces"
"443";"T2382";"A/D & corr. G.Roux"
"444";"T2383";"2383"
"445";"T2383";"KOVACS M. & FELFOLDY"
"446";"T2383";"Glycerio-Sparganietum var. … Juncus subnodulosus"
"447";"T2383";"III 16-48"
"448";"T2383";" 33 relev‚s"
"449";"T2383";" 20 esp‚ces"
"450";"T2383";"A/D et corrections G.Roux"
"451";"T2384";"2384"
"452";"T2384";"  7 relev‚s"
"453";"T2384";" 16 esp‚ces"
"454";"T2385";"2385"
"455";"T2385";"  1 relev‚s"
"456";"T2385";" 23 esp‚ces"
"457";"T2386";"2386"
"458";"T2386";"KOVACS H.M. & FELFOLDY"
"459";"T2386";"Caricetum appropinquatae"
"460";"T2386";"148(1) 1"
"461";"T2386";"1 relev‚"
"462";"T2386";"16 esp‚ces"
"463";"T2387";"2387"
"464";"T2387";"KOVACS H.M. & FELFOLDY"
"465";"T2387";"Caricetum gracilis"
"466";"T2387";"V 60-67"
"467";"T2387";"8 relev‚s"
"468";"T2387";"36 esp‚ces"
"469";"T2387";"A/D & corr. G.Roux"
"470";"T2388";"2388"
