"";"strsplit(filename, ""\\."")[[1]][1]";"header"
"1";"T4510";"4510"
"2";"T4510";"GUINOCHET M."
"3";"T4510";"Giffre"
"4";"T4510";"Ass. à Calluna vulgaris et Genista pilosa Br.-Bl. 1915"
"5";"T4510";"675 1"
"6";"T4510";"G.Roux 1996 "
"7";"T4511";"4511"
"8";"T4511";"GUINOCHET M."
"9";"T4511";"Giffre"
"10";"T4511";"Rhodoreto-Vaccinietum sous-ass. extrasylvaticum"
"11";"T4511";"676 1-3"
"12";"T4511";"G.Roux 1996 "
"13";"T4512";"4512"
"14";"T4512";"GUINOCHET M."
"15";"T4512";"Giffre- Rev. Gén. Bot."
"16";"T4512";"Nardetum strictae"
"17";"T4512";"680 1-8"
"18";"T4512";"G.Roux 1996 "
"19";"T4513";"4513"
"20";"T4513";"GUINOCHET M."
"21";"T4513";"Giffre- Rev. Gén. Bot."
"22";"T4513";"Trisetetum flavescentis"
"23";"T4513";"685 1-3"
"24";"T4513";"G.Roux 1996 "
"25";"T4514";"4514"
"26";"T4514";"GUINOCHET M."
"27";"T4514";"Giffre- Rev. Gén. Bot."
"28";"T4514";"Caricetum ferrugineae"
"29";"T4514";"687 1"
"30";"T4514";"G.Roux 1996 "
"31";"T4515";"4515"
"32";"T4515";"GUINOCHET M."
"33";"T4515";"Giffre- Rev. Gén. Bot."
"34";"T4515";"Caricetum ferrugineae var."
"35";"T4515";"688 1"
"36";"T4515";"G.Roux 1996 "
"37";"T4516";"4516"
"38";"T4516";"GUINOCHET M."
"39";"T4516";"Giffre- Rev. Gén. Bot."
"40";"T4516";"Thlaspion rotundifolii"
"41";"T4516";"Petasitetum paradoxi subass. normale"
"42";"T4516";"723 1-2"
"43";"T4516";"G.Roux 1996 "
"44";"T4517";"4517"
"45";"T4517";"GUINOCHET M."
"46";"T4517";"Giffre- Rev. Gén. Bot."
"47";"T4517";"Thlaspion rotundifolii"
"48";"T4517";"Petasitetum paradoxi subass. epilobietosum fleischeri"
"49";"T4517";"724 1"
"50";"T4517";"G.Roux 1996 "
"51";"T4518";"4518"
"52";"T4518";" 12 relev‚(s)"
"53";"T4518";" 52 espŠce(s)"
"54";"T4519";"4519"
"55";"T4519";"  5 relev‚(s)"
"56";"T4519";" 42 espŠce(s)"
"57";"T4520";"GUINOCHET M."
"58";"T4520";"Dombes et Lyonnais"
"59";"T4520";"p 331"
"60";"T4520";"G.Roux 1995"
"61";"T4521";"4521"
"62";"T4521";"  8 relev‚(s)"
"63";"T4521";" 20 espŠce(s)"
"64";"T4525";"4525"
"65";"T4525";"GUINOCHET M."
"66";"T4525";"Dombes et Lyonnais"
"67";"T4525";"p 333"
"68";"T4525";"G.Roux 1995"
"69";"T4526";"4526"
"70";"T4526";"X"
"71";"T4526";"QUEZEL P. & BARBERO M."
"72";"T4526";"1988"
"73";"T4526";"Signification phytoécologique et phytosociologique des peuplements naturels de Pin de Salzmann en France.- Ecologia Mediterranea, XIV, 1/2: 41-63."
"74";"T4526";"Cistion ?"
"75";"T4526";"Halimio-Cistetum laurifoliae"
"76";"T4526";"V"
"77";"T4526";"23"
"78";"T4526";"1-23"
"79";"T4526";"Cistaie"
