"";"strsplit(filename, ""\\."")[[1]][1]";"header"
"1";"T4614";"4614"
"2";"T4614";" 27 relev‚(s)"
"3";"T4614";"Christine & G.Roux"
"4";"T4615";"4615"
"5";"T4615";" 12 relev‚(s)"
"6";"T4615";"Christine & G.Roux"
"7";"T4616";"4616"
"8";"T4616";" 24 relev‚(s)"
"9";"T4616";"Christine & G.Roux"
"10";"T4617";"4617"
"11";"T4617";"10 relev‚(s)"
"12";"T4617";"Christine & G.Roux"
"13";"T4618";"4618"
"14";"T4618";"  7 relev‚(s)"
"15";"T4618";"Christine & G.Roux"
"16";"T4619";"4619"
"17";"T4619";" 14 relev‚(s)"
"18";"T4619";"Christine & G.Roux"
"19";"T4620";"4620"
"20";"T4620";"  2 relev‚(s)"
"21";"T4620";"Christine & G.Roux"
"22";"T4621";"4621"
"23";"T4621";"  7 relev‚(s)"
"24";"T4621";"Christine & G.Roux"
"25";"T4622";"4622"
"26";"T4622";" 48 relev‚(s)"
"27";"T4622";"Christine & G.Roux"
"28";"T4623";"4623"
"29";"T4623";" 24 relev‚(s)"
"30";"T4624";"4624"
"31";"T4624";"BRAUN-BLANQUET J. & coll."
"32";"T4624";"1952"
"33";"T4624";"Les groupements végétaux de la France méditerranéenne"
"34";"T4624";"Rosmarino-Ericion"
"35";"T4624";"Convolvuletum lanuginosi (t. de synthèse)"
"36";"T4624";"201 1 (attention t. de synthèse sur 3 relevés donc en chiffres arabes)"
"37";"T4624";"G.Roux 1996"
"38";"T4625";"4625"
"39";"T4625";"BRAUN-BLANQUET J. & coll."
"40";"T4625";"1952"
"41";"T4625";"Les groupements végétaux de la France méditerranéenne"
"42";"T4625";"Rosmarino-Ericion"
"43";"T4625";"Onobrychido-Hedysaretum humilis nov."
"44";"T4625";"204 1-2"
"45";"T4625";"G.Roux 1996"
"46";"T4626";"4626"
"47";"T4626";"BRAUN-BLANQUET J. & SUSPLUGAS J."
"48";"T4626";"1937"
"49";"T4626";"Reconnaissance phytog‚ographique dans les CorbiŠres.- Bull. Soc. Bot. Fr., 84, 9-10: 1-16."
"50";"T4626";"Quercion pubescenti-sessiliflorae"
"51";"T4626";"Ass. mixte du Chêne vert et du Chêne pubescent"
"52";"T4626";"1"
"53";"T4626";"7 1(1)"
"54";"T4626";"G.Roux"
"55";"T4627";"4627"
"56";"T4627";"BRAUN-BLANQUET J. & SUSPLUGAS J."
"57";"T4627";"1937"
"58";"T4627";"Reconnaissance phytog‚ographique dans les CorbiŠres.- Bull. Soc. Bot. Fr., 84, 9-10: 1-16."
"59";"T4627";"Quercion pubescentis"
"60";"T4627";"Querco-Buxetum"
"61";"T4627";"1"
"62";"T4627";"7 1(2)"
"63";"T4627";"G.Roux"
"64";"T4628";"4628"
"65";"T4628";"BRAUN-BLANQUET J. & SUSPLUGAS J."
"66";"T4628";"1937"
"67";"T4628";"Reconnaissance phytog‚ographique dans les CorbiŠres.- Bull. Soc. Bot. Fr., 84, 9-10: 1-16."
"68";"T4628";"Quercion robori-sessiliflorae"
"69";"T4628";"X"
"70";"T4628";"2"
"71";"T4628";"8 1-2"
"72";"T4628";"G.Roux"
"73";"T4629";"4629"
"74";"T4629";"BRAUN-BLANQUET J. & SUSPLUGAS J."
"75";"T4629";"1937"
"76";"T4629";"Reconnaissance phytog‚ographique dans les CorbiŠres.- Bull. Soc. Bot. Fr., 84, 9-10: 1-16."
"77";"T4629";"Genisto-Ericion ?"
"78";"T4629";"lande à Erica (le nom d'Erica arborea était probablement erronné)"
"79";"T4629";"1"
"80";"T4629";"9 1"
"81";"T4629";"G.Roux"
"82";"T4630";"4630"
"83";"T4630";"BRAUN-BLANQUET J. & SUSPLUGAS J."
"84";"T4630";"1937"
"85";"T4630";"Reconnaissance phytog‚ographique dans les CorbiŠres.- Bull. Soc. Bot. Fr., 84, 9-10: 1-16."
"86";"T4630";"X"
"87";"T4630";"Onobrychidetum supinae ?"
"88";"T4630";"1"
"89";"T4630";"10 1"
"90";"T4630";"G.Roux"
"91";"T4631";"4631"
"92";"T4631";"BRAUN-BLANQUET J. & SUSPLUGAS J."
"93";"T4631";"1937"
"94";"T4631";"Reconnaissance phytog‚ographique dans les CorbiŠres.- Bull. Soc. Bot. Fr., 84, 9-10: 1-16."
"95";"T4631";"Xerobromion ?"
"96";"T4631";"Orchido-Brometum"
"97";"T4631";"2"
"98";"T4631";"11 1-2"
"99";"T4631";"G.Roux"
"100";"T4632";"4632"
"101";"T4632";"BRAUN-BLANQUET J. & SUSPLUGAS J."
"102";"T4632";"1937"
"103";"T4632";"Reconnaissance phytog‚ographique dans les CorbiŠres.- Bull. Soc. Bot. Fr., 84, 9-10: 1-16."
"104";"T4632";"Potentillion caulescentis ?"
"105";"T4632";"X"
"106";"T4632";"1"
"107";"T4632";"15 1"
"108";"T4632";"G.Roux"
"109";"T4633";"4633"
"110";"T4633";"BRAUN-BLANQUET J. & SUSPLUGAS J."
"111";"T4633";"1937"
"112";"T4633";"Reconnaissance phytog‚ographique dans les CorbiŠres.- Bull. Soc. Bot. Fr., 84, 9-10: 1-16."
"113";"T4633";"Ononidion striatae"
"114";"T4633";"Ass. à Sesleria elegantissima & Gentiana corbariensis"
"115";"T4633";"2"
"116";"T4633";"15 1-2"
"117";"T4633";"G.Roux"
"118";"T4634";"4634"
"119";"T4634";"BURRICHTER E."
"120";"T4634";"1961"
"121";"T4634";"Steineichenwald, macchie und garigue auf Korsika.- Ber. Geobot. Inst. Rubel, 32: 32-69."
"122";"T4634";"Quercetum mediterraneo-montanum buxetosum"
"123";"T4634";"IV 1"
"124";"T4634";"G.Roux 1996"
"125";"T4635";"4635"
"126";"T4635";"BURRICHTER E."
"127";"T4635";"1961"
"128";"T4635";"Steineichenwald, macchie und garigue auf Korsika.- Ber. Geobot. Inst. Rubel, 32: 32-69."
"129";"T4635";"Helichrysum-Heide"
"130";"T4635";"VIII 1"
"131";"T4635";"G.Roux 1996"
"132";"T4636";"4636"
"133";"T4636";"X"
"134";"T4636";"MOLINIER R. & TALLON G."
"135";"T4636";"1947"
"136";"T4636";"L'Isoetion en Crau. - Bull. Soc. Bot. Fr.,260-268."
"137";"T4636";"Isoetion"
"138";"T4636";"263: 1,265 : 1,2,3, 266: 1,2"
"139";"T4636";"G.Roux 1997 (sans Bryo.)"
"140";"T4637";"4637"
"141";"T4637";"X"
"142";"T4637";"MOLINIER R. & TALLON G."
"143";"T4637";"1947"
"144";"T4637";"L'Isoetion en Crau. - Bull. Soc. Bot. Fr.,260-268."
"145";"T4637";"Trifolion marini"
"146";"T4637";"Peuplement à Hordeum maritimum"
"147";"T4637";"266 (3)"
"148";"T4637";"G.Roux 1997 (sans Bryo.)"
"149";"T4638";"4638"
"150";"T4638";"X"
"151";"T4638";"MOLINIER R. & TALLON G."
"152";"T4638";"1947"
"153";"T4638";"L'Isoetion en Crau. - Bull. Soc. Bot. Fr.,260-268."
"154";"T4638";"Thero-Brachypodietalia"
"155";"T4638";"Peuplement à Bromus mollis"
"156";"T4638";"267 (1)"
"157";"T4638";"G.Roux 1997 (sans Bryo.)"
"158";"T4639";"4639"
"159";"T4639";"X"
"160";"T4639";"MOLINIER R. & TALLON G."
"161";"T4639";"1947"
"162";"T4639";"L'Isoetion en Crau. - Bull. Soc. Bot. Fr.,260-268."
"163";"T4639";"Brachypodion phoenicoidis"
"164";"T4639";"Brachypodietum phenicoidis appauvri"
"165";"T4639";"267 (2)"
"166";"T4639";"G.Roux 1997 (sans Bryo.)"
"167";"T4640";"4640"
"168";"T4640";"MOLINIER R. & TALLON G."
"169";"T4640";"1947"
"170";"T4640";"L'Isoetion en Costière nimoise. - Bull. Soc. Bot. Fr.,95: 343-353."
"171";"T4640";"Isoetion"
"172";"T4640";"348 1 & 2; 349 1; 351 1 & 2"
"173";"T4640";"G.Roux 1997 (sans Bryo.)"
"174";"T4641";"4641"
"175";"T4641";"MOLINIER R. & TALLON G."
"176";"T4641";"1947"
"177";"T4641";"L'Isoetion en Costière nimoise. - Bull. Soc. Bot. Fr.,95: 343-353."
"178";"T4641";"Isoetion"
"179";"T4641";"Elatinetum macropodae"
"180";"T4641";"351(3) 1-2"
"181";"T4641";"G.Roux 1997 (sans Bryo.)"
"182";"T4642";"4642"
"183";"T4642";"MOLINIER R. & TALLON G."
"184";"T4642";"1947"
"185";"T4642";"L'Isoetion en Costière nimoise. - Bull. Soc. Bot. Fr.,95: 343-353."
"186";"T4642";"Helianthemetalia"
"187";"T4642";"X"
"188";"T4642";"349(2-3); 350 1; 352(1-2)"
"189";"T4642";"G.Roux 1997 (sans Bryo.)"
"190";"T4643";"4643"
"191";"T4643";"MOLINIER R. & TALLON G."
"192";"T4643";"1950"
"193";"T4643";"La végétation de la Crau.- Rev. Gén. Botanique, 57, 676."
"194";"T4643";"Chenopodion muralis"
