"";"strsplit(filename, ""\\."")[[1]][1]";"header"
"1";"T4917";"4917"
"2";"T4917";"GAULTIER C."
"3";"T4917";"1983"
"4";"T4917";"Monographie phytosociologique de la vall‚e de l'Essonne au niveau de Malesherbes (Loiret).- D.E.A. Ecol. V‚g‚t. Univ. Paris-Sud: 72 p."
"5";"T4917";"Polygonion avicularis"
"6";"T4917";"VI 1-5"
"7";"T4917";"5 relev‚s"
"8";"T4917";"G.Roux 1995"
"9";"T4918";"4918"
"10";"T4918";"GAULTIER C."
"11";"T4918";"1983"
"12";"T4918";"Monographie phytosociologique de la vall‚e de l'Essonne au niveau de Malesherbes (Loiret).- D.E.A. Ecol. V‚g‚t. Univ. Paris-Sud: 72 p."
"13";"T4918";"Eragrostion"
"14";"T4918";"VI 6-7"
"15";"T4918";"2 relev‚s"
"16";"T4918";"G.Roux 1995"
"17";"T4919";"4919"
"18";"T4919";"GAULTIER C."
"19";"T4919";"1983"
"20";"T4919";"Monographie phytosociologique de la vall‚e de l'Essonne au niveau de Malesherbes (Loiret).- D.E.A. Ecol. V‚g‚t. Univ. Paris-Sud: 72 p."
"21";"T4919";"Polygono-Chenopodion polyspermi"
"22";"T4919";"VI 8-9"
"23";"T4919";"2 relev‚s"
"24";"T4919";"G.Roux 1995"
"25";"T4920";"4920"
"26";"T4920";"GAULTIER C."
"27";"T4920";"1983"
"28";"T4920";"Monographie phytosociologique de la vall‚e de l'Essonne au niveau de Malesherbes (Loiret).- D.E.A. Ecol. V‚g‚t. Univ. Paris-Sud: 72 p."
"29";"T4920";"Secalion"
"30";"T4920";"VI 10-14"
"31";"T4920";"5 relev‚s"
"32";"T4920";"G.Roux 1995"
"33";"T4921";"4921"
"34";"T4921";"GAULTIER C."
"35";"T4921";"1983"
"36";"T4921";"Monographie phytosociologique de la vall‚e de l'Essonne au niveau de Malesherbes (Loiret).- D.E.A. Ecol. V‚g‚t. Univ. Paris-Sud: 72 p."
"37";"T4921";"Onopordion acanthii"
"38";"T4921";"VI 15-21"
"39";"T4921";"7 relev‚s"
"40";"T4921";"G.Roux 1995"
"41";"T4922";"4922"
"42";"T4922";"GAULTIER C."
"43";"T4922";"1983"
"44";"T4922";"Monographie phytosociologique de la vall‚e de l'Essonne au niveau de Malesherbes (Loiret).- D.E.A. Ecol. V‚g‚t. Univ. Paris-Sud: 72 p."
"45";"T4922";"Geo-Alliarion"
"46";"T4922";"Alliario-Chaerophylletum temuli"
"47";"T4922";"VI 22-37"
"48";"T4922";"16 relev‚s"
"49";"T4922";"G.Roux 1995"
"50";"T4923";"4923"
"51";"T4923";"FOURNET C."
"52";"T4923";"1984"
"53";"T4923";"Contribution … l'‚tude phytosociologique de la vall‚e de l'Essonne au niveau de Maisse (Essonne).- D.E.A. Ecol. V‚g‚t., Univ. Paris-Sud: 29 p."
"54";"T4923";"Sedo-Scleranthetea"
"55";"T4923";"Pelouse ouverte pi‚tin‚e"
"56";"T4923";"17 1"
"57";"T4923";"1 relev‚"
"58";"T4923";"G.Roux 1995"
"59";"T4924";"4924"
"60";"T4924";"FOURNET C."
"61";"T4924";"1984"
"62";"T4924";"Contribution … l'‚tude phytosociologique de la vall‚e de l'Essonne au niveau de Maisse (Essonne).- D.E.A. Ecol. V‚g‚t., Univ. Paris-Sud: 29 p."
"63";"T4924";"Alno-Padion ?"
"64";"T4924";"Forˆt alluviale"
"65";"T4924";"27 1-4"
"66";"T4924";"4 relev‚s"
"67";"T4924";"G.Roux 1995"
"68";"T4925";"4925"
"69";"T4925";"FOURNET C."
"70";"T4925";"1984"
"71";"T4925";"Contribution … l'‚tude phytosociologique de la vall‚e de l'Essonne au niveau de Maisse (Essonne).- D.E.A. Ecol. V‚g‚t., Univ. Paris-Sud: 29 p."
"72";"T4925";"Berberidion vulgaris"
"73";"T4925";"Manteau calcicole"
"74";"T4925";"II 1-9"
"75";"T4925";"9 relev‚s"
"76";"T4925";"G.Roux 1995"
"77";"T4926";"4926"
"78";"T4926";"FOURNET C."
"79";"T4926";"1984"
"80";"T4926";"Contribution … l'‚tude phytosociologique de la vall‚e de l'Essonne au niveau de Maisse (Essonne).- D.E.A. Ecol. V‚g‚t., Univ. Paris-Sud: 29 p."
"81";"T4926";"Quercion pubescentis"
"82";"T4926";"Rubio-Quercetum pubescentis"
"83";"T4926";"Forˆt calcicole"
"84";"T4926";"II 10-16"
"85";"T4926";"7 relev‚s"
"86";"T4926";"G.Roux 1995"
"87";"T4927";"4927"
"88";"T4927";"FOURNET C."
"89";"T4927";"1984"
"90";"T4927";"Contribution … l'‚tude phytosociologique de la vall‚e de l'Essonne au niveau de Maisse (Essonne).- D.E.A. Ecol. V‚g‚t., Univ. Paris-Sud: 29 p."
"91";"T4927";"Interm‚diaire Q.pub./Carpinion calcicoleForˆt ou lisiŠre"
"92";"T4927";"II 17-20"
"93";"T4927";"4 relev‚s"
"94";"T4927";"G.Roux 1995"
"95";"T4928";"4928"
"96";"T4928";"FOURNET C."
"97";"T4928";"1984"
"98";"T4928";"Contribution … l'‚tude phytosociologique de la vall‚e de l'Essonne au niveau de Maisse (Essonne).- D.E.A. Ecol. V‚g‚t., Univ. Paris-Sud: 29 p."
"99";"T4928";"Carpinion calcicole"
"100";"T4928";"Forˆt m‚sophile"
"101";"T4928";"II 21-25"
"102";"T4928";"5 relev‚s"
"103";"T4928";"G.Roux 1995"
"104";"T4929";"4929"
"105";"T4929";"FOURNET C."
"106";"T4929";"1984"
"107";"T4929";"Contribution … l'‚tude phytosociologique de la vall‚e de l'Essonne au niveau de Maisse (Essonne).- D.E.A. Ecol. V‚g‚t., Univ. Paris-Sud: 29 p."
"108";"T4929";"Arrhenatherion elatioris"
"109";"T4929";"Arrhenatheretum elatioris"
"110";"T4929";"III 1-11"
"111";"T4929";"11 relev‚s"
"112";"T4929";"G.Roux 1995"
"113";"T4930";"4930"
"114";"T4930";"FOURNET C."
"115";"T4930";"1984"
"116";"T4930";"Contribution … l'‚tude phytosociologique de la vall‚e de l'Essonne au niveau de Maisse (Essonne).- D.E.A. Ecol. V‚g‚t., Univ. Paris-Sud: 29 p."
"117";"T4930";"Geranion sanguinei"
"118";"T4930";"IV 1-15"
"119";"T4930";"15 relev‚s"
"120";"T4930";"G.Roux 1995"
"121";"T4931";"4931"
"122";"T4931";"FOURNET C."
"123";"T4931";"1984"
"124";"T4931";"Contribution … l'‚tude phytosociologique de la vall‚e de l'Essonne au niveau de Maisse (Essonne).- D.E.A. Ecol. V‚g‚t., Univ. Paris-Sud: 29 p."
"125";"T4931";"Geo-Alliarion"
"126";"T4931";"Alliario-Chaerophylletum temuli"
"127";"T4931";"V 1-11"
"128";"T4931";"11 relev‚s"
"129";"T4931";"G.Roux 1995"
"130";"T4932";"4932"
"131";"T4932";"FOURNET C."
"132";"T4932";"1984"
"133";"T4932";"Contribution … l'‚tude phytosociologique de la vall‚e de l'Essonne au niveau de Maisse (Essonne).- D.E.A. Ecol. V‚g‚t., Univ. Paris-Sud: 29 p."
"134";"T4932";"Polygonion avicularis"
"135";"T4932";"VI 1-6"
"136";"T4932";"6 relev‚s"
"137";"T4932";"G.Roux 1995 "
"138";"T4933";"4933"
"139";"T4933";"FOURNET C."
"140";"T4933";"1984"
"141";"T4933";"Contribution … l'‚tude phytosociologique de la vall‚e de l'Essonne au niveau de Maisse (Essonne).- D.E.A. Ecol. V‚g‚t., Univ. Paris-Sud: 29 p."
"142";"T4933";"Secalion"
"143";"T4933";"VI 7-10"
"144";"T4933";"4 relev‚s"
"145";"T4933";"G.Roux 1995"
"146";"T4934";"4934"
