"";"strsplit(filename, ""\\."")[[1]][1]";"header"
"1";"T1910";"1910"
"2";"T1910";"FELZINES J.C."
"3";"T1910";"1982"
"4";"T1910";"Etude dynamique, sociologique et ‚cologique de la v‚g‚tation des ‚tangs du Centre-Est de la France.- ThŠse Doct. Sci. Nat., Univ. Lille: 498 p. + annexes."
"5";"T1910";"Caricetum vesicariae"
"6";"T1910";"LXXIX 1-25"
"7";"T1910";"G.Roux"
"8";"T1911";"1911"
"9";"T1911";"FELZINES J.C."
"10";"T1911";"1982"
"11";"T1911";"Etude dynamique, sociologique et ‚cologique de la v‚g‚tation des ‚tangs du Centre-Est de la France.- ThŠse Doct. Sci. Nat., Univ. Lille: 498 p. + annexes."
"12";"T1911";"Caricetum ovalis prov."
"13";"T1911";"LXXX 1-3"
"14";"T1911";"G.Roux"
"15";"T1912";"1912"
"16";"T1912";"FELZINES J.C."
"17";"T1912";"1982"
"18";"T1912";"Etude dynamique, sociologique et ‚cologique de la v‚g‚tation des ‚tangs du Centre-Est de la France.- ThŠse Doct. Sci. Nat., Univ. Lille: 498 p. + annexes."
"19";"T1912";"Caricetum rostratae"
"20";"T1912";"LXXXI 1-8"
"21";"T1912";"G.Roux"
"22";"T1913";"1913"
"23";"T1913";"FELZINES J.C."
"24";"T1913";"1982"
"25";"T1913";"Etude dynamique, sociologique et ‚cologique de la v‚g‚tation des ‚tangs du Centre-Est de la France.- ThŠse Doct. Sci. Nat., Univ. Lille: 498 p. + annexes."
"26";"T1913";"Caricetum paniculatae"
"27";"T1913";"LXXXII 1-4"
"28";"T1913";"G.Roux"
"29";"T1914";"1914"
"30";"T1914";"FELZINES J.C."
"31";"T1914";"1982"
"32";"T1914";"Etude dynamique, sociologique et ‚cologique de la v‚g‚tation des ‚tangs du Centre-Est de la France.- ThŠse Doct. Sci. Nat., Univ. Lille: 498 p. + annexes."
"33";"T1914";"Caricetum lasiocarpae"
"34";"T1914";"LXXXIII 1-3"
"35";"T1914";"G.Roux"
"36";"T1915";"1915"
"37";"T1915";"FELZINES J.C."
"38";"T1915";"1982"
"39";"T1915";"Etude dynamique, sociologique et ‚cologique de la v‚g‚tation des ‚tangs du Centre-Est de la France.- ThŠse Doct. Sci. Nat., Univ. Lille: 498 p. + annexes."
"40";"T1915";"Menyanthetum trifoliatae"
"41";"T1915";"LXXXIV 1-5"
"42";"T1915";"G.Roux"
"43";"T1916";"1916"
"44";"T1916";"FELZINES J.C."
"45";"T1916";"1982"
"46";"T1916";"Etude dynamique, sociologique et ‚cologique de la v‚g‚tation des ‚tangs du Centre-Est de la France.- ThŠse Doct. Sci. Nat., Univ. Lille: 498 p. + annexes."
"47";"T1916";"Caricetum fuscae"
"48";"T1916";"LXXXV 1-3"
"49";"T1916";"G.Roux"
"50";"T1917";"1917"
"51";"T1917";"FELZINES J.C."
"52";"T1917";"1982"
"53";"T1917";"Etude dynamique, sociologique et ‚cologique de la v‚g‚tation des ‚tangs du Centre-Est de la France.- ThŠse Doct. Sci. Nat., Univ. Lille: 498 p. + annexes."
"54";"T1917";"Juncetum acutiflori"
"55";"T1917";"LXXXVI 1-16"
"56";"T1917";"G.Roux"
"57";"T1918";"1918"
"58";"T1918";"FELZINES J.C."
"59";"T1918";"1982"
"60";"T1918";"Etude dynamique, sociologique et ‚cologique de la v‚g‚tation des ‚tangs du Centre-Est de la France.- ThŠse Doct. Sci. Nat., Univ. Lille: 498 p. + annexes."
"61";"T1918";"Junco-Molinietum caeruleae"
"62";"T1918";"LXXXVII 1-10"
"63";"T1918";"G.Roux"
"64";"T1919";"1919"
"65";"T1919";"FELZINES J.C."
"66";"T1919";"1982"
"67";"T1919";"Etude dynamique, sociologique et ‚cologique de la v‚g‚tation des ‚tangs du Centre-Est de la France.- ThŠse Doct. Sci. Nat., Univ. Lille: 498 p. + annexes."
"68";"T1919";"Scirpetum sylvatici"
"69";"T1919";"LXXXVIII 1-5"
"70";"T1919";"G.Roux"
"71";"T1920";"1920"
"72";"T1920";"FELZINES J.C."
"73";"T1920";"1982"
"74";"T1920";"Etude dynamique, sociologique et ‚cologique de la v‚g‚tation des ‚tangs du Centre-Est de la France.- ThŠse Doct. Sci. Nat., Univ. Lille: 498 p. + annexes."
"75";"T1920";"Alno-Salicetum cinereae"
"76";"T1920";"IXC 1-23"
"77";"T1920";"G.Roux"
"78";"T1921";"1921"
"79";"T1921";"FELZINES J.C."
"80";"T1921";"1982"
"81";"T1921";"Etude dynamique, sociologique et ‚cologique de la v‚g‚tation des ‚tangs du Centre-Est de la France.- ThŠse Doct. Sci. Nat., Univ. Lille: 498 p. + annexes."
"82";"T1921";"Frangulo-Populetum tremulae nov."
"83";"T1921";"XC 1-9"
"84";"T1921";"G.Roux"
"85";"T1922";"1922"
"86";"T1922";"FELZINES J.C."
"87";"T1922";"1982"
"88";"T1922";"Etude dynamique, sociologique et ‚cologique de la v‚g‚tation des ‚tangs du Centre-Est de la France.- ThŠse Doct. Sci. Nat., Univ. Lille: 498 p. + annexes."
"89";"T1922";"Leersio-Bidentetum"
"90";"T1922";"XCIV 1-4"
"91";"T1922";"G.Roux"
"92";"T1923";"1923"
"93";"T1923";"BAREAU H."
"94";"T1923";"1982"
"95";"T1923";"Contribution … l'‚tude phytosociologique des ‚tangs de Dombes. Essai de synthŠse des groupements aquatiques et subaquatiques au niveau europ‚en.- ThŠse Doct. Ing‚n. Ecologie V‚g‚tale, Universit‚ Paris-Sud: 98 p. + annexes."
"96";"T1923";"Lemno-Utricularietum vulgaris"
"97";"T1923";"23(1) 1"
"98";"T1923";"G.Roux"
"99";"T1924";"1924"
"100";"T1924";"BAREAU H."
"101";"T1924";"1982"
"102";"T1924";"Contribution … l'‚tude phytosociologique des ‚tangs de Dombes. Essai de synthŠse des groupements aquatiques et subaquatiques au niveau europ‚en.- ThŠse Doct. Ing‚n. Ecologie V‚g‚tale, Universit‚ Paris-Sud: 98 p. + annexes."
"103";"T1924";"Gpmt … Azolla filiculoides"
"104";"T1924";"23(2) 1"
"105";"T1924";"G.Roux"
"106";"T1925";"1925"
"107";"T1925";"BAREAU H."
"108";"T1925";"1982"
"109";"T1925";"Contribution … l'‚tude phytosociologique des ‚tangs de Dombes. Essai de synthŠse des groupements aquatiques et subaquatiques au niveau europ‚en.- ThŠse Doct. Ing‚n. Ecologie V‚g‚tale, Universit‚ Paris-Sud: 98 p. + annexes."
"110";"T1925";"Hydrocharito-Stratiotetum"
"111";"T1925";"25 1-3"
"112";"T1925";"G.Roux"
"113";"T1926";"1926"
"114";"T1926";"BAREAU H."
"115";"T1926";"1982"
"116";"T1926";"Contribution … l'‚tude phytosociologique des ‚tangs de Dombes. Essai de synthŠse des groupements aquatiques et subaquatiques au niveau europ‚en.- ThŠse Doct. Ing‚n. Ecologie V‚g‚tale, Universit‚ Paris-Sud: 98 p. + annexes."
"117";"T1926";"Potameto-Najadetum marinae"
"118";"T1926";"27 1-8"
"119";"T1926";"G.Roux"
"120";"T1927";"1927"
"121";"T1927";"BAREAU H."
"122";"T1927";"1982"
"123";"T1927";"Contribution … l'‚tude phytosociologique des ‚tangs de Dombes. Essai de synthŠse des groupements aquatiques et subaquatiques au niveau europ‚en.- ThŠse Doct. Ing‚n. Ecologie V‚g‚tale, Universit‚ Paris-Sud: 98 p. + annexes."
"124";"T1927";"Potametum lucentis"
"125";"T1927";"29 1-8"
"126";"T1927";"G.Roux"
"127";"T1928";"1928"
"128";"T1928";"BAREAU H."
"129";"T1928";"1982"
"130";"T1928";"Contribution … l'‚tude phytosociologique des ‚tangs de Dombes. Essai de synthŠse des groupements aquatiques et subaquatiques au niveau europ‚en.- ThŠse Doct. Ing‚n. Ecologie V‚g‚tale, Universit‚ Paris-Sud: 98 p. + annexes."
"131";"T1928";"Gpmt … Potamogeton trichoides"
"132";"T1928";"30 1-14"
"133";"T1928";"G.Roux"
"134";"T1929";"1929"
"135";"T1929";"BAREAU H."
"136";"T1929";"1982"
"137";"T1929";"Contribution … l'‚tude phytosociologique des ‚tangs de Dombes. Essai de synthŠse des groupements aquatiques et subaquatiques au niveau europ‚en.- ThŠse Doct. Ing‚n. Ecologie V‚g‚tale, Universit‚ Paris-Sud: 98 p. + annexes."
"138";"T1929";"Gpmt … Potamogeton obtusifolius"
"139";"T1929";"30 15-23"
"140";"T1929";"G.Roux"
"141";"T1930";"1930"
"142";"T1930";"BAREAU H."
"143";"T1930";"1982"
"144";"T1930";"Contribution … l'‚tude phytosociologique des ‚tangs de Dombes. Essai de synthŠse des groupements aquatiques et subaquatiques au niveau europ‚en.- ThŠse Doct. Ing‚n. Ecologie V‚g‚tale, Universit‚ Paris-Sud: 98 p. + annexes."
"145";"T1930";"Trapetum natantis"
"146";"T1930";"32 1-14"
"147";"T1930";"G.Roux"
"148";"T1931";"1931"
"149";"T1931";"BAREAU H."
"150";"T1931";"1982"
"151";"T1931";"Contribution … l'‚tude phytosociologique des ‚tangs de Dombes. Essai de synthŠse des groupements aquatiques et subaquatiques au niveau europ‚en.- ThŠse Doct. Ing‚n. Ecologie V‚g‚tale, Universit‚ Paris-Sud: 98 p. + annexes."
"152";"T1931";"Nymphoidetum peltatae"
"153";"T1931";"33 1-6"
"154";"T1931";"G.Roux"
"155";"T1932";"1932"
"156";"T1932";"BAREAU H."
"157";"T1932";"1982"
"158";"T1932";"Contribution … l'‚tude phytosociologique des ‚tangs de Dombes. Essai de synthŠse des groupements aquatiques et subaquatiques au niveau europ‚en.- ThŠse Doct. Ing‚n. Ecologie V‚g‚tale, Universit‚ Paris-Sud: 98 p. + annexes."
"159";"T1932";"Myriophyllo-Nupharetum"
"160";"T1932";"36 1-3"
"161";"T1932";"G.Roux"
"162";"T1933";"1933"
"163";"T1933";"BAREAU H."
"164";"T1933";"1982"
"165";"T1933";"Contribution … l'‚tude phytosociologique des ‚tangs de Dombes. Essai de synthŠse des groupements aquatiques et subaquatiques au niveau europ‚en.- ThŠse Doct. Ing‚n. Ecologie V‚g‚tale, Universit‚ Paris-Sud: 98 p. + annexes."
"166";"T1933";"Scirpo-Phragmitetum"
"167";"T1933";"37 1-21"
"168";"T1933";"G.Roux"
"169";"T1934";"1934"
"170";"T1934";"BAREAU H."
"171";"T1934";"1982"
"172";"T1934";"Contribution … l'‚tude phytosociologique des ‚tangs de Dombes. Essai de synthŠse des groupements aquatiques et subaquatiques au niveau europ‚en.- ThŠse Doct. Ing‚n. Ecologie V‚g‚tale, Universit‚ Paris-Sud: 98 p. + annexes."
"173";"T1934";"Gpmt des parvo-roseliŠres"
"174";"T1934";"40 1-42"
"175";"T1934";"G.Roux"
"176";"T1935";"1935"
"177";"T1935";"BAREAU H."
"178";"T1935";"1982"
"179";"T1935";"Contribution … l'‚tude phytosociologique des ‚tangs de Dombes. Essai de synthŠse des groupements aquatiques et subaquatiques au niveau europ‚en.- ThŠse Doct. Ing‚n. Ecologie V‚g‚tale, Universit‚ Paris-Sud: 98 p. + annexes."
"180";"T1935";"Phalaridetum arundinaceae"
"181";"T1935";"43 1-21"
"182";"T1935";"G.Roux"
"183";"T1936";"1936"
"184";"T1936";"BAREAU H."
"185";"T1936";"1982"
"186";"T1936";"Contribution … l'‚tude phytosociologique des ‚tangs de Dombes. Essai de synthŠse des groupements aquatiques et subaquatiques au niveau europ‚en.- ThŠse Doct. Ing‚n. Ecologie V‚g‚tale, Universit‚ Paris-Sud: 98 p. + annexes."
"187";"T1936";"Caricetum vesicariae"
"188";"T1936";"44 1-7"
"189";"T1936";"G.Roux"
"190";"T1937";"1937"
"191";"T1937";"BAREAU H."
"192";"T1937";"1982"
"193";"T1937";"Contribution … l'‚tude phytosociologique des ‚tangs de Dombes. Essai de synthŠse des groupements aquatiques et subaquatiques au niveau europ‚en.- ThŠse Doct. Ing‚n. Ecologie V‚g‚tale, Universit‚ Paris-Sud: 98 p. + annexes."
"194";"T1937";"Pilularietum globuliferae?"
"195";"T1937";"45 1"
"196";"T1937";"G.Roux"
"197";"T1938";"1938"
"198";"T1938";"BAREAU H."
"199";"T1938";"1982"
"200";"T1938";"Contribution … l'‚tude phytosociologique des ‚tangs de Dombes. Essai de synthŠse des groupements aquatiques et subaquatiques au niveau europ‚en.- ThŠse Doct. Ing‚n. Ecologie V‚g‚tale, Universit‚ Paris-Sud: 98 p. + annexes."
"201";"T1938";"Eleocharido-Lindernietum"
"202";"T1938";"46 1-4"
"203";"T1938";"G.Roux"
"204";"T1939";"1939"
"205";"T1939";"BAREAU H."
"206";"T1939";"1982"
"207";"T1939";"Contribution … l'‚tude phytosociologique des ‚tangs de Dombes. Essai de synthŠse des groupements aquatiques et subaquatiques au niveau europ‚en.- ThŠse Doct. Ing‚n. Ecologie V‚g‚tale, Universit‚ Paris-Sud: 98 p. + annexes."
"208";"T1939";"Gpmt … Peplis portula"
"209";"T1939";"47 1-11"
"210";"T1939";"G.Roux"
"211";"T1940";"1940"
"212";"T1940";"BAREAU H."
"213";"T1940";"1982"
"214";"T1940";"Contribution … l'‚tude phytosociologique des ‚tangs de Dombes. Essai de synthŠse des groupements aquatiques et subaquatiques au niveau europ‚en.- ThŠse Doct. Ing‚n. Ecologie V‚g‚tale, Universit‚ Paris-Sud: 98 p. + annexes."
"215";"T1940";"Stellarietea mediae"
"216";"T1940";"48 1-4"
"217";"T1940";"G.Roux"
"218";"T1941";"1941"
"219";"T1941";"BAREAU H."
"220";"T1941";"1982"
"221";"T1941";"Contribution … l'‚tude phytosociologique des ‚tangs de Dombes. Essai de synthŠse des groupements aquatiques et subaquatiques au niveau europ‚en.- ThŠse Doct. Ing‚n. Ecologie V‚g‚tale, Universit‚ Paris-Sud: 98 p. + annexes."
"222";"T1941";"Bidenti-Polygonetum hydropiperis"
"223";"T1941";"49 1-6"
"224";"T1941";"G.Roux"
"225";"T1942";"1942"
"226";"T1942";"BAREAU H."
"227";"T1942";"1982"
"228";"T1942";"Contribution … l'‚tude phytosociologique des ‚tangs de Dombes. Essai de synthŠse des groupements aquatiques et subaquatiques au niveau europ‚en.- ThŠse Doct. Ing‚n. Ecologie V‚g‚tale, Universit‚ Paris-Sud: 98 p. + annexes."
"229";"T1942";"Bidenti-Alopecuretum aequalis"
"230";"T1942";"50 1-8"
"231";"T1942";"G.Roux"
"232";"T1943";"1943"
"233";"T1943";"BAREAU H."
"234";"T1943";"1982"
"235";"T1943";"Contribution … l'‚tude phytosociologique des ‚tangs de Dombes. Essai de synthŠse des groupements aquatiques et subaquatiques au niveau europ‚en.- ThŠse Doct. Ing‚n. Ecologie V‚g‚tale, Universit‚ Paris-Sud: 98 p. + annexes."
"236";"T1943";"Bidenti-Alopecuretum aequalis subass. polygonetosum hydropiperis"
"237";"T1943";"50 9-19"
"238";"T1943";"G.Roux"
"239";"T1944";"1944"
"240";"T1944";"BAREAU H."
"241";"T1944";"1982"
"242";"T1944";"Contribution … l'‚tude phytosociologique des ‚tangs de Dombes. Essai de synthŠse des groupements aquatiques et subaquatiques au niveau europ‚en.- ThŠse Doct. Ing‚n. Ecologie V‚g‚tale, Universit‚ Paris-Sud: 98 p. + annexes."
"243";"T1944";"Calthion ?"
"244";"T1944";"51 1-14"
"245";"T1944";"G.Roux"
"246";"T1945";"1945"
"247";"T1945";"BAREAU H."
"248";"T1945";"1982"
"249";"T1945";"Contribution … l'‚tude phytosociologique des ‚tangs de Dombes. Essai de synthŠse des groupements aquatiques et subaquatiques au niveau europ‚en.- ThŠse Doct. Ing‚n. Ecologie V‚g‚tale, Universit‚ Paris-Sud: 98 p. + annexes."
"250";"T1945";"Agropyro-Rumicion"
"251";"T1945";"51 15-30"
"252";"T1945";"G.Roux"
"253";"T1946";"1946"
"254";"T1946";"GEHU J.M. & BOURNIQUE C.P."
"255";"T1946";"1993"
"256";"T1946";"Interpr‚tation phytosociologique actualis‚e et comparative des vestiges de v‚g‚tation du cordon littoral entre SŠte et Agde (Languedoc).- Coll. Phytosoc., XIX, V‚g‚tation et qualit‚ de l'environnement c“tier en M‚diterran‚e, Cagliari, 1989: 133-146."
"257";"T1946";"138 1"
"258";"T1946";"G.Roux"
"259";"T1947";"1947"
"260";"T1947";"FELZINES J.C."
"261";"T1947";"1982"
"262";"T1947";"Etude dynamique, sociologique et ‚cologique de la v‚g‚tation des ‚tangs du Centre-Est de la France.- ThŠse Doct. Sci. Nat., Univ. Lille: 498 p. + annexes."
"263";"T1947";"Riccio-Lemnion trisulcae"
"264";"T1947";"Lemnetum trisulcae"
"265";"T1947";"XLV 9-10"
"266";"T1947";"G.Roux"
"267";"T1948";"1948"
"268";"T1948";"FELZINES J.C."
"269";"T1948";"1982"
"270";"T1948";"Etude dynamique, sociologique et ‚cologique de la v‚g‚tation des ‚tangs du Centre-Est de la France.- ThŠse Doct. Sci. Nat., Univ. Lille: 498 p. + annexes."
"271";"T1948";"Lemnion gibbae"
"272";"T1948";"Lemno-Spirodeletum polyrhizae"
"273";"T1948";"XLV 11-16"
"274";"T1948";"G.Roux"
"275";"T1949";"1949"
"276";"T1949";"BAREAU H."
"277";"T1949";"1982"
"278";"T1949";"Contribution … l'‚tude phytosociologique des ‚tangs de Dombes. Essai de synthŠse des groupements aquatiques et subaquatiques au niveau europ‚en.- ThŠse Doct. Ing‚n. Ecologie V‚g‚tale, Universit‚ Paris-Sud: 98 p. + annexes."
"279";"T1949";"Scirpetum acicularis"
"280";"T1949";"45 2-6"
"281";"T1949";"G.Roux"
"282";"T1950";"1950"
"283";"T1950";"BARDAT J."
"284";"T1950";"1993"
"285";"T1950";"I 1-50"
"286";"T1950";"Christine"
"287";"T1951";"1951"
"288";"T1951";"BARDAT J."
"289";"T1951";"1993"
"290";"T1951";"I 51-85"
"291";"T1951";"Christine"
"292";"T1952";"1952"
"293";"T1952";"BARDAT J."
"294";"T1952";"1993"
"295";"T1952";"II 1-47"
"296";"T1952";"Christine"
"297";"T1953";"1953"
"298";"T1953";"BARDAT J."
"299";"T1953";"1993"
"300";"T1953";"III 48-87"
"301";"T1953";"Christine"
"302";"T1954";"1954"
"303";"T1954";"BARDAT J."
"304";"T1954";"1993"
"305";"T1954";"IV 1-12"
"306";"T1954";"Christine 1994"
"307";"T1955";"1955"
"308";"T1955";"BARDAT J."
"309";"T1955";"1993"
"310";"T1955";"IV 13-31"
"311";"T1955";"Christine 1994"
"312";"T1956";"1956"
"313";"T1956";"BARDAT J."
"314";"T1956";"1993"
"315";"T1956";"V 1-45"
