"";"strsplit(filename, ""\\."")[[1]][1]";"header"
"227";"T1333";"Observations phytosociologiques dans l'ile de Minorque.- Acta Geobot. Barcin., 5."
"228";"T1333";"Thero-Brachypodion"
"229";"T1333";"Hypochoerido-Brachypodietum ramosi medicaginetosum"
"230";"T1333";"XIII 1-6"
"231";"T1333";"Corr. & A/D G.Roux 1994"
"232";"T1334";"1334"
"233";"T1334";"GUINOCHET M."
"234";"T1334";"1975"
"235";"T1334";"Sur quelques associations de pelouses des Pr‚alpes de Grasse.- Anales Inst. Bot. Cavanilles, XXXII, 2: 1291-1314."
"236";"T1334";"Thero-Brachypodion & Valerianion"
"237";"T1334";"Saxifrago-Valerianetum tuberosae & Thymo-Euphorbietum spinosae"
"238";"T1334";"I 1-28"
"239";"T1334";"Corr. & A/D G.Roux 1994"
"240";"T1335";"1335"
"241";"T1335";"LAPRAZ G."
"242";"T1335";"1960"
"243";"T1335";"Massif de Montserrat.- Rev. G‚n. Botanique"
"244";"T1335";"Arenarietum conimbricensis & Erodietum supracani"
"245";"T1335";"434 1-10"
"246";"T1335";"Corrections et A/D G.Roux 1994"
"247";"T1336";"1336"
"248";"T1336";"LAPRAZ G."
"249";"T1336";"1960"
"250";"T1336";"Massif de Montserrat.- Rev. G‚n. Bot."
"251";"T1336";"Thero-Brachypodion"
"252";"T1336";"Trifolio-Brachypodietum"
"253";"T1336";"431 1-3"
"254";"T1336";"Corrections & A/D G.Roux 1994"
"255";"T1337";"1337"
"256";"T1337";"MOLINIER R."
"257";"T1337";"1934"
"258";"T1337";"Etudes phytosociologiques et ‚cologiques en Provence occidentale.- SIGMA, nø 55a."
"259";"T1337";"Thero-Brachypodion"
"260";"T1337";"Phlomidi-Brachypodietum ramosi"
"261";"T1337";"X 1-22"
"262";"T1337";"Corr. & A/D G.Roux 1994"
"263";"T1338";"1338"
"264";"T1338";"MOLINIER R."
"265";"T1338";"1934"
"266";"T1338";"Etudes phytosociologiques et ‚cologiques en Provence occidentale.- SIGMA, nø 35a."
"267";"T1338";"Thero-Brachypodion"
"268";"T1338";"Phlomidi-Brachypodietum ramosi subass. sedetosum micranthii"
"269";"T1338";"XI 1-12"
"270";"T1338";"Corr. & A/D G.Roux 1997"
"271";"T1339";"1339"
"272";"T1339";"BRAUN-BLANQUET J. & BOLOS O. DE"
"273";"T1339";"1950"
"274";"T1339";"Aper‡u des groupements v‚g‚taux des montagnes tarragonaises.- Coll. Bot., II, 3, 20: 303-342. "
"275";"T1339";"Thero-Brachypodion"
"276";"T1339";"Phlomidi-Brachypodietum ramosi subass. arenarietosum conimbricensis"
"277";"T1339";"327 1"
"278";"T1339";"Corr. & A/D G.Roux 1994"
"279";"T1340";"1340"
"280";"T1340";"MOLINIER R."
"281";"T1340";"1934"
"282";"T1340";"Etudes phytosociologiques et ‚cologiques en Provence occidentale.- SIGMA, nø 35a."
"283";"T1340";"Thero-Brachypodion"
"284";"T1340";"Carici nitidae-Crepidetum suffrenianae"
"285";"T1340";"XIII 1-17"
"286";"T1340";"Corr. & A/D G.Roux 1994"
"287";"T1341";"1341"
"288";"T1341";"LOISEL R."
"289";"T1341";"1976"
"290";"T1341";"La v‚g‚tation de l'‚tage m‚diterran‚en dans le Sud-Est continental fran‡ais.- ThŠse Univ. Aix-Marseille "
"291";"T1341";"Thero-Brachypodion"
"292";"T1341";"Brachypodio-Stipetum mediterraneae"
"293";"T1341";"XXVIII 1-25"
"294";"T1341";"Corr. & A/D G.Roux 1994"
"295";"T1342";"1342"
"296";"T1342";"LOISEL R."
"297";"T1342";"1976"
"298";"T1342";"La v‚g‚tation de l'‚tage m‚diterran‚en dans le Sud-Est continental fran‡ais.- ThŠse Univ. Aix-Marseille."
"299";"T1342";"Thero-Brachypodion"
"300";"T1342";"Phlomido-Brachypodietum ramosi & Asphodelo-Stipetum retortae nov. prov."
"301";"T1342";"XXIII 1-25"
"302";"T1342";"Corr. & A/D G.Roux 1994"
"303";"T1343";"1343"
"304";"T1343";"MOLINIER R. & TALLON G."
"305";"T1343";"1950"
"306";"T1343";"La végétation de la Crau.- Rev. Gén. Bot., 525-540."
"307";"T1343";"Thero-Brachypodion"
"308";"T1343";"Asphodeletum fistulosi"
"309";"T1343";"532 1-12"
"310";"T1343";"Corr. & A/D G.Roux 1997"
"311";"T1344";"1344"
"312";"T1344";"FRILEUX P.N."
"313";"T1344";"1977"
"314";"T1344";"Saxifrago-Poetum compressae"
"315";"T1344";"XLI 1-8"
"316";"T1344";"8 relev‚s"
"317";"T1344";"A/D & Corrections par G.Roux 1994"
"318";"T1345";"1345"
"319";"T1345";" 12 relev‚s"
"320";"T1345";" 84 esp‚ces"
"321";"T1346";"1346"
"322";"T1346";" 16 relev‚s"
"323";"T1346";" 53 esp‚ces"
"324";"T1347";"1347"
"325";"T1347";"LOISEL R."
"326";"T1347";"1976"
"327";"T1347";"Thero-Brachypodion"
"328";"T1347";"Sedo-Arabidetum vernae"
"329";"T1347";"166 2-5"
"330";"T1347";"  4 relev‚s"
"331";"T1347";" 28 esp‚ces"
"332";"T1347";"A/D G.Roux 1999"
"333";"T1348";"1348"
"334";"T1348";"LOISEL R."
"335";"T1348";"1976"
"336";"T1348";"Thero-Brachypodion"
"337";"T1348";"Onobrychido-Barbuletum"
"338";"T1348";"  1 relev‚s"
"339";"T1348";" 22 esp‚ces"
"340";"T1348";"A/D G.Roux 1999"
"341";"T1349";"1349"
"342";"T1349";"LOISEL R."
"343";"T1349";"1976"
"344";"T1349";"La v‚g‚tation de l'‚tage m‚diterran‚en dans le Sud-Est continental fran‡ais.- ThŠse Univ. Aix-Marseille."
"345";"T1349";"Thero-Brachypodion"
"346";"T1349";"Cheilantho-Diplachnetum serotinae"
"347";"T1349";"XXII 1-21"
"348";"T1349";"Corr. & A/D G.Roux 1994"
"349";"T1350";"1350"
"350";"T1350";"NEGRE R."
"351";"T1350";"1950"
"352";"T1350";"Les associations végétales du Massif de Sainte Victoire.- Lechevalier Ed."
"353";"T1350";"Thero-Brachypodion "
"354";"T1350";"Gpmt à Sedum album ssp micranthum & Ornithogalum tenuifolium prov."
"355";"T1350";"XI 1-3"
"356";"T1350";"A/D G.Roux 1997"
"357";"T1351";"1351"
"358";"T1351";"NEGRE R."
"359";"T1351";"1950"
"360";"T1351";"Les associations végétales du Massif de Sainte Victoire.- Lechevalier Ed."
"361";"T1351";"Thero-Brachypodion"
"362";"T1351";"Brachypodietum ramosi"
"363";"T1351";"X 1-8"
"364";"T1351";"A/D G.Roux 1997"
"365";"T1352";"1352"
"366";"T1352";"MOLINIER R. & ARCHILOQUE A."
"367";"T1352";"1967"
"368";"T1352";"La végétation des gorges du Verdon.- Bull. Mus. Hist. Nat. Marseille, XXVII: 5-91."
"369";"T1352";"Thero-Brachypodion "
"370";"T1352";"Sedo-Arabidetum vernae"
"371";"T1352";"39 (1)"
"372";"T1352";"A/D G.Roux 1997"
"373";"T1353";"1353"
"374";"T1353";"MOLINIER R. & TRONCHETTI D."
