"";"strsplit(filename, ""\\."")[[1]][1]";"header"
"1";"T1405";"1405"
"2";"T1405";"MAYOT J."
"3";"T1405";"1972"
"4";"T1405";"Mesobromion"
"5";"T1405";"II 1-28"
"6";"T1405";" 28 relevÇs"
"7";"T1405";" 55 espÇces"
"8";"T1405";"Corr. & A/D G.Roux 1999"
"9";"T1406";"1406"
"10";"T1406";"MAYOT J."
"11";"T1406";"Arrhenatherion"
"12";"T1406";"III 1-18"
"13";"T1406";" 18 relevÇs"
"14";"T1406";" 46 espÇces"
"15";"T1406";"A/D G.ROUX 1999"
"16";"T1407";"1407"
"17";"T1407";"BARBERO M. & LOISEL R."
"18";"T1407";"1972"
"19";"T1407";"Contribution Ö l'Çtude des pelouses Ö Brome mÇditerranÇennes et mÇditerranÇo-montagnardes.- Anales Inst. Bot. Cavanilles, XXVIII, 1971: 91-166. "
"20";"T1407";"Bromion"
"21";"T1407";"Brometum pedemontanum"
"22";"T1407";"I 1-5"
"23";"T1407";"A/D G.Roux 1994"
"24";"T1408";"1408"
"25";"T1408";"  6 relevÇs"
"26";"T1408";" 78 espÇces"
"27";"T1409";"1409"
"28";"T1409";"  8 relevÇs"
"29";"T1409";" 51 espÇces"
"30";"T1410";"1410"
"31";"T1410";" 45 relevÇs"
"32";"T1410";"152 espÇces"
"33";"T1411";"1411"
"34";"T1411";"LONGCHAMP J.P"
"35";"T1411";"1977"
"36";"T1411";"Etude phytoÇcologique et essai de typologie des prairies permanentes de l'Auxois.- Thäse Doct. Sci. Biol., Univ. Franche-ComtÇ"
"37";"T1411";"Agropyro-Rumicion"
"38";"T1411";"Gpt Ö Oenanthe peucedanifolia & Ranunculus repens"
"39";"T1411";"IV 1-14"
"40";"T1411";"Corr. & A/D G.Roux 1994"
"41";"T1412";"1412"
"42";"T1412";"LONGCHAMP J.P."
"43";"T1412";"1977"
"44";"T1412";"Etude phytoÇcologique et essai de typologie des prairies permanentes de l'Auxois.- Thäse Doct. Sci. Biol., Univ. Franche ComtÇ"
"45";"T1412";"Cynosurion cristati"
"46";"T1412";"Lolio-Cynosuretum"
"47";"T1412";"V 1-15"
"48";"T1412";"Corr. & A/D G.Roux 1994"
"49";"T1413";"1413"
"50";"T1413";"LONGCHAMP J.P."
"51";"T1413";"1977"
"52";"T1413";"Etude phytoÇcologique et essai de typologie des prairies permanentes de l'Auxois.- Thäse Doct. Sci. Biol., Univ. Franche ComtÇ"
"53";"T1413";"Arrhenatherion"
"54";"T1413";"Dauco-Arrhenatheretum"
"55";"T1413";"VI 1-17"
"56";"T1414";"1414"
"57";"T1414";"LONGCHAMP J.P."
"58";"T1414";"1977"
"59";"T1414";"Etude phytoÇcologique et essai de typologie des prairies permanentes de l'Auxois.- Thäse Doct. Sci. Biol., Univ. Franche-ComtÇ"
"60";"T1414";"MÇsobromion"
"61";"T1414";"VII 1-29"
"62";"T1414";"Corr. & A/D G.Roux 1994"
"63";"T1415";"1415"
"64";"T1415";"TUXEN R. & OBERDORFER E."
"65";"T1415";"1958"
"66";"T1415";"Die Pflanzenwelt Spaniens. II Teil: Eurosibirische Phanerogamen-Gesellschaften Spaniens.- Veroff. Geobot. Inst. RÅbel Zurich, 32: 328 p."
"67";"T1415";"Ulicion nanae"
"68";"T1415";"Erico aragonensis-Pterospartetum cantabricum"
"69";"T1415";"LXVII"
"70";"T1415";"1"
"71";"T1415";"1"
"72";"T1415";"G.Roux"
"73";"T1416";"1416"
"74";"T1416";"TUXEN R. & OBERDORFER E."
"75";"T1416";"1958"
"76";"T1416";"Die Pflanzenwelt Spaniens. II Teil: Eurosibirische Phanerogamen-Gesellschaften Spaniens.- Veroff. Geobot. Inst. RÅbel Zurich, 32: 328 p."
"77";"T1416";"Ulicion nanae"
"78";"T1416";"Adenocarpo complicati-Ulicetum"
"79";"T1416";"LXVIII"
"80";"T1416";"3"
"81";"T1416";"1-3"
"82";"T1416";"G.Roux"
"83";"T1417";"1417"
"84";"T1417";"TUXEN R. & OBERDORFER E."
"85";"T1417";"1958"
"86";"T1417";"Die Pflanzenwelt Spaniens. II Teil: Eurosibirische Phanerogamen-Gesellschaften Spaniens.- Veroff. Geobot. Inst. RÅbel Zurich, 32: 328 p."
"87";"T1417";"Ulicion nanae"
"88";"T1417";"Gentiano pneumonanthe-Ericetum mackaianae subass. avenetosum sulcatae"
"89";"T1417";"LXIX"
"90";"T1417";"2"
"91";"T1417";"1-2"
"92";"T1417";"G.Roux"
"93";"T1418";"1418"
"94";"T1418";"TUXEN R. & OBERDORFER E."
"95";"T1418";"1958"
"96";"T1418";"Die Pflanzenwelt Spaniens. II Teil: Eurosibirische Phanerogamen-Gesellschaften Spaniens.- Veroff. Geobot. Inst. RÅbel Zurich, 32: 328 p."
"97";"T1418";"Ulicion nanae"
"98";"T1418";"Gentiano pneumonanthe-Ericetum mackaianae subass. molinietosum"
"99";"T1418";"LXIX"
"100";"T1418";"2"
"101";"T1418";"3-4"
"102";"T1418";"G.Roux"
"103";"T1419";"1419"
"104";"T1419";"TUXEN R. & OBERDORFER E."
"105";"T1419";"1958"
"106";"T1419";"Die Pflanzenwelt Spaniens. II Teil: Eurosibirische Phanerogamen-Gesellschaften Spaniens.- Veroff. Geobot. Inst. RÅbel Zurich, 32: 328 p."
"107";"T1419";"Ulicion nanae"
"108";"T1419";"Ericeto aragono-vagantis"
"109";"T1419";"LXX"
"110";"T1419";"1"
"111";"T1419";"1"
"112";"T1419";"G.Roux"
"113";"T1420";"1420"
"114";"T1420";"TUXEN R. & OBERDORFER E."
"115";"T1420";"1958"
"116";"T1420";"Die Pflanzenwelt Spaniens. II Teil: Eurosibirische Phanerogamen-Gesellschaften Spaniens.- Veroff. Geobot. Inst. RÅbel Zurich, 32: 328 p."
"117";"T1420";"Ulicion nanae"
"118";"T1420";"Erico aragonensis-Arctostaphyletum uva-ursi"
"119";"T1420";"LXXI"
"120";"T1420";"1"
"121";"T1420";"1"
"122";"T1420";"G.Roux"
"123";"T1421";"1421"
"124";"T1421";"TUXEN R. & OBERDORFER E."
"125";"T1421";"1958"
"126";"T1421";"Die Pflanzenwelt Spaniens. II Teil: Eurosibirische Phanerogamen-Gesellschaften Spaniens.- Veroff. Geobot. Inst. RÅbel Zurich, 32: 328 p."
"127";"T1421";"Sarothamnion scopariae Tx 45 ap. Prsg. 49"
