"";"strsplit(filename, ""\\."")[[1]][1]";"header"
"1";"T1708";"1708"
"2";"T1708";"KORNECK D."
"3";"T1708";"1975"
"4";"T1708";"Beitrag zur Kenntnis mitteleuropaischer Felsgrus-Gesellschaften (Sedo-Scleranthetalia).- Mitt. flor.-soz. Arbeitsgem., N.F. 18: 45-102."
"5";"T1708";"Cerastietum pumili"
"6";"T1708";"XXV 1-5"
"7";"T1708";"Corr., A/D et Bryophytes G.Roux 2000"
"8";"T1709";"1709"
"9";"T1709";"KORNECK D."
"10";"T1709";"1975"
"11";"T1709";"Beitrag zur Kenntnis mitteleuropaischer Felsgrus-Gesellschaften (Sedo-Scleranthetalia).- Mitt. flor.-soz. Arbeitsgem., N.F. 18: 45-102."
"12";"T1709";"Cerastietum pumili"
"13";"T1709";"XXVI 1-6"
"14";"T1709";"Corr., A/D et Bryophytes G.Roux 2000"
"15";"T1710";"1710"
"16";"T1710";"KORNECK D."
"17";"T1710";"1975"
"18";"T1710";"Beitrag zur Kenntnis mitteleuropaischer Felsgrus-Gesellschaften (Sedo-Scleranthetalia).- Mitt. flor.-soz. Arbeitsgem., N.F. 18: 45-102."
"19";"T1710";"Cerastietum pumili"
"20";"T1710";"XXVII 1-21"
"21";"T1710";"Corr., A/D et Bryophytes G.Roux 2000"
"22";"T1711";"1711"
"23";"T1711";"KORNECK D."
"24";"T1711";"1975"
"25";"T1711";"Beitrag zur Kenntnis mitteleuropaischer Felsgrus-Gesellschaften (Sedo-Scleranthetalia).- Mitt. flor.-soz. Arbeitsgem., N.F. 18: 45-102."
"26";"T1711";"Cerastietum pumili"
"27";"T1711";"XXVIII 1-6"
"28";"T1711";"Corr., A/D et Bryophytes G.Roux 2000"
"29";"T1712";"1712"
"30";"T1712";"KORNECK D."
"31";"T1712";"1975"
"32";"T1712";"Beitrag zur Kenntnis mitteleuropaischer Felsgrus-Gesellschaften (Sedo-Scleranthetalia).- Mitt. flor.-soz. Arbeitsgem., N.F. 18: 45-102."
"33";"T1712";"Cerastietum pumili"
"34";"T1712";"XXIX 1-22"
"35";"T1712";"Corr., A/D et Bryophytes G.Roux 2000"
"36";"T1713";"1713"
"37";"T1713";"KORNECK D."
"38";"T1713";"1975"
"39";"T1713";"Beitrag zur Kenntnis mitteleuropaischer Felsgrus-Gesellschaften (Sedo-Scleranthetalia).- Mitt. flor.-soz. Arbeitsgem., N.F. 18: 45-102."
"40";"T1713";"Cerastietum pumili"
"41";"T1713";"XXX 1-12"
"42";"T1713";"Corr., A/D et Bryophytes G.Roux 2000"
"43";"T1714";"1714"
"44";"T1714";"KORNECK D."
"45";"T1714";"1975"
"46";"T1714";"Beitrag zur Kenntnis mitteleuropaischer Felsgrus-Gesellschaften (Sedo-Scleranthetalia).- Mitt. flor.-soz. Arbeitsgem., N.F. 18: 45-102."
"47";"T1714";"Cerastietum pumili"
"48";"T1714";"XXXII 1-3"
"49";"T1714";"Corr., A/D et Bryophytes G.Roux 2000"
"50";"T1715";"1715"
"51";"T1715";"KORNECK D."
"52";"T1715";"1975"
"53";"T1715";"Beitrag zur Kenntnis mitteleuropaischer Felsgrus-Gesellschaften (Sedo-Scleranthetalia).- Mitt. flor.-soz. Arbeitsgem., N.F. 18: 45-102."
"54";"T1715";"Alysso alyssoidis-Sedetum albi"
"55";"T1715";"XXXIII 1-10"
"56";"T1715";"Corr., A/D et Bryophytes G.Roux 2000"
"57";"T1716";"1716"
"58";"T1716";"KORNECK D."
"59";"T1716";"1975"
"60";"T1716";"Beitrag zur Kenntnis mitteleuropaischer Felsgrus-Gesellschaften (Sedo-Scleranthetalia).- Mitt. flor.-soz. Arbeitsgem., N.F. 18: 45-102."
"61";"T1716";"Poo badensis-Allietum montani"
"62";"T1716";"XXXIV 1-20"
"63";"T1716";"Corr., A/D et Bryophytes G.Roux 2000"
"64";"T1717";"1717"
"65";"T1717";"  9 relev‚s"
"66";"T1717";" 34 esp‚ces"
"67";"T1718";"1718"
"68";"T1718";"KORNECK D."
"69";"T1718";"1975"
"70";"T1718";"Beitrag zur Kenntnis mitteleuropaischer Felsgrus-Gesellschaften (Sedo-Scleranthetalia).- Mitt. flor.-soz. Arbeitsgem., N.F. 18: 45-102."
"71";"T1718";"Sempervivetum soboliferi"
"72";"T1718";"XXXVI 1-5"
"73";"T1718";"Corr., A/D et Bryophytes G.Roux 2000"
"74";"T1719";"1719"
"75";"T1719";"KORNECK D."
"76";"T1719";"1975"
"77";"T1719";"Beitrag zur Kenntnis mitteleuropaischer Felsgrus-Gesellschaften (Sedo-Scleranthetalia).- Mitt. flor.-soz. Arbeitsgem., N.F. 18: 45-102."
"78";"T1719";"Minuartia glomerata-Gesellschaft"
"79";"T1719";"XXXVII 1-2"
"80";"T1719";"Corr., A/D et Bryophytes G.Roux 2000"
"81";"T1720";"1720"
"82";"T1720";"KORNECK D."
"83";"T1720";"1974"
"84";"T1720";"Xerothermvegetation in Rheinland-Pfalz und Nachbarebleten.- Schriftenreihe fur Vegetationskunde, 7: 196 p + tableaux "
"85";"T1720";"Sileno-Cerastietum semidecandri"
"86";"T1720";"XXXIII 1-9"
"87";"T1720";"Corr., A/D et Bryophytes G.Roux 2000"
"88";"T1721";"1721"
"89";"T1721";"  2 relev‚s"
"90";"T1721";" 27 esp‚ces"
"91";"T1722";"1722"
"92";"T1722";"  3 relev‚s"
"93";"T1722";" 20 esp‚ces"
"94";"T1723";"1723"
"95";"T1723";"  5 relev‚s"
"96";"T1723";" 32 esp‚ces"
"97";"T1724";"1724"
"98";"T1724";" 18 relev‚s"
"99";"T1724";" 33 esp‚ces"
"100";"T1725";"1725"
"101";"T1725";"  3 relev‚s"
"102";"T1725";" 17 esp‚ces"
"103";"T1726";"1726"
"104";"T1726";"  2 relev‚s"
"105";"T1726";" 31 esp‚ces"
"106";"T1727";"1727"
"107";"T1727";"  8 relev‚s"
"108";"T1727";" 14 esp‚ces"
"109";"T1728";"1728"
"110";"T1728";"  8 relev‚s"
"111";"T1728";" 14 esp‚ces"
"112";"T1729";"1729"
"113";"T1729";"  9 relev‚s"
"114";"T1729";" 29 esp‚ces"
"115";"T1730";"1730"
"116";"T1730";" 12 relev‚s"
"117";"T1730";" 16 esp‚ces"
"118";"T1731";"1731"
"119";"T1731";"  3 relev‚s"
"120";"T1731";" 13 esp‚ces"
"121";"T1732";"1732"
"122";"T1732";"  3 relev‚s"
"123";"T1732";" 11 esp‚ces"
"124";"T1733";"1733"
"125";"T1733";"  4 relev‚s"
"126";"T1733";" 18 esp‚ces"
"127";"T1734";"1734"
"128";"T1734";"  8 relev‚s"
"129";"T1734";" 30 esp‚ces"
"130";"T1735";"1735"
"131";"T1735";"  2 relev‚s"
"132";"T1735";"  8 esp‚ces"
"133";"T1736";"1736"
"134";"T1736";"  3 relev‚s"
"135";"T1736";" 12 esp‚ces"
"136";"T1737";"1737"
"137";"T1737";" 14 relev‚s"
"138";"T1737";" 45 esp‚ces"
"139";"T1738";"1738"
"140";"T1738";" 12 relev‚s"
"141";"T1738";" 39 esp‚ces"
"142";"T1739";"1739"
"143";"T1739";" 16 relev‚s"
"144";"T1739";" 26 esp‚ces"
"145";"T1740";"1740"
"146";"T1740";" 27 relev‚s"
"147";"T1740";" 64 esp‚ces"
"148";"T1741";"1741"
"149";"T1741";" 17 relev‚s"
"150";"T1741";" 90 esp‚ces"
"151";"T1742";"1742"
"152";"T1742";"ROYER J.M."
"153";"T1742";"1978"
"154";"T1742";"Les pelouses sèches à thérophytes de Champagne et de Bourgogne méridionale.- Coll. Phytosoc., VI,""La végétation des pelouses sèches à thérophytes"", Lille, 1977:133-145."
"155";"T1742";"Thero-Airion"
"156";"T1742";"V 1-20"
"157";"T1742";"Verrier,  corr. & abondance G. Roux 1998"
"158";"T1743";"1743"
"159";"T1743";"FRILEUX P.N."
"160";"T1743";"1978"
"161";"T1743";"Apercu de la végétation des pelouses sèches à thérophytes de Haute-normandie (Basses vallées de la Seine et de l'Eure).- Coll. Phytosoc., VI, Lille, 1977"
"162";"T1743";"Corynephorion ?"
"163";"T1743";"Tuberario-Corynephoretum"
"164";"T1743";"III 1-5"
"165";"T1743";"Verrier, corr. et A/D Roux 1998"
"166";"T1744";"1744"
"167";"T1744";"FRILEUX P.N."
"168";"T1744";"1978"
"169";"T1744";"Apercu de la végétation des pelouses sèches à thérophytes de Haute-Normandie (Basses vallées de la Seine et de l'Eure).- Coll. Phytosoc., VI, Lille, 1977"
"170";"T1744";"?"
"171";"T1744";"Ass. à Vulpia myuros et Catapodium rigidum"
"172";"T1744";"II 1-4"
"173";"T1744";"Corr. et A/D Roux 1998"
"174";"T1745";"1745"
"175";"T1745";"FRILEUX P.N."
"176";"T1745";"1978"
"177";"T1745";"Apercu de la végétation des pelouses sèches à thérophytes de Haute-Normandie.- Col. Phytosoc., VI, Lille, 1977"
"178";"T1745";"Thero-Airion"
"179";"T1745";"Ass. à Poa annua infirma & Crassula muscosa"
"180";"T1745";"I 1-14"
"181";"T1745";"Corr. & A/D G.Roux 1998"
"182";"T1746";"1746"
"183";"T1746";"  5 relev‚s"
"184";"T1746";" 19 esp‚ces"
"185";"T1747";"1747"
"186";"T1747";" 21 relev‚s"
"187";"T1747";"110 esp‚ces"
"188";"T1748";"1748"
"189";"T1748";" 27 relev‚s"
"190";"T1748";" 97 esp‚ces"
"191";"T1749";"1749"
"192";"T1749";" 14 relev‚s"
"193";"T1749";" 35 esp‚ces"
"194";"T1750";"1750"
"195";"T1750";"  4 relev‚s"
"196";"T1750";" 20 esp‚ces"
"197";"T1751";"1751"
"198";"T1751";"X"
"199";"T1751";"ALCARAZ C."
"200";"T1751";"1991"
"201";"T1751";"Contribution … l'‚tude des groupements … Quercus ilex sur terra rossa des monts du Tessala (Ouest alg‚rien)"
"202";"T1751";"X"
"203";"T1751";"X."
"204";"T1751";"G.Roux"
"205";"T1752";"1752"
"206";"T1752";" 15 relev‚s"
"207";"T1752";" 13 esp‚ces"
"208";"T1753";"1753"
"209";"T1753";" 14 relev‚s"
"210";"T1753";" 34 esp‚ces"
"211";"T1754";"1754"
"212";"T1754";" 15 relev‚s"
"213";"T1754";" 54 esp‚ces"
"214";"T1755";"1755"
"215";"T1755";"X"
"216";"T1755";"ESTEVO F. & al."
"217";"T1755";"1991"
"218";"T1755";"Die Zwergstrauch-Gesellschaften auf basenhaltigen Boden der La Mancha-Region in Spanien"
"219";"T1755";"Sideritido-Salvion"
"220";"T1755";"Sideritido mugronensis-Genistetum mugronensis nov."
"221";"T1755";"G.Roux"
"222";"T1756";"1756"
"223";"T1756";"FRILEUX P.N."
"224";"T1756";"1977"
"225";"T1756";"Les groupements végétaux du Pays de Bray.- Thèse Univ. Rouen"
"226";"T1756";"Gpmt à Ornithopus perpusillus & Teesdalia nudicaulis"
"227";"T1756";"Thero-Airion"
"228";"T1756";"XII 1-4"
"229";"T1756";"  4 relevés"
"230";"T1756";" 36 espèces"
"231";"T1756";"Corr. & A/D G.Roux 1999 "
"232";"T1757";"1757"
"233";"T1757";"  7 relev‚s"
"234";"T1757";" 69 esp‚ces"
"235";"T1758";"1758"
"236";"T1758";" 10 relev‚s"
"237";"T1758";" 51 esp‚ces"
"238";"T1759";"1759"
"239";"T1759";"BOUCHER C."
"240";"T1759";"Contribution … l'‚tude de la v‚g‚tation climacique et paraclimacique de l'Andalousie (Espagne).- Ecologia Mediterranea, Tome X (fascicules 1-2), 1984: 271-304."
"241";"T1759";"All. : Oleo-Ceratonion"
"242";"T1759";"Ass. : Groupements rupicoles a Juniperus phoenicea"
"243";"T1759";"Tableau 11, 17 releves"
"244";"T1760";"1760"
"245";"T1760";"X"
"246";"T1760";"MOLINIER R."
"247";"T1760";"1934"
"248";"T1760";"Etudes phytosociologiques et ‚cologiques en Provence occidentale. - ThŠse Doctorat Univ. Marseille, Comm. Sigma nø 55a: 274 p."
"249";"T1760";"Rosmarinion?"
"250";"T1760";"Stade initial … Helianthemum glutinosum"
"251";"T1760";"165"
"252";"T1760";"1"
"253";"T1760";"1"
"254";"T1760";"M‚diterran‚en"
"255";"T1760";"16 France"
"256";"T1760";"Garrigue"
"257";"T1760";"G.Roux"
"258";"T1761";"1761"
"259";"T1761";"X"
"260";"T1761";"MOLINIER R."
"261";"T1761";"1934"
"262";"T1761";"Etudes phytosociologiques et ‚cologiques en Provence occidentale. - ThŠse Doctorat Univ. Marseille, Comm. Sigma nø 55a: 274 p."
"263";"T1761";"Rosmarinion?"
"264";"T1761";"Stade initial … Ulex parviflorus et Rosmarinus"
"265";"T1761";"165"
"266";"T1761";"1"
"267";"T1761";"1"
"268";"T1761";"M‚diterran‚en"
"269";"T1761";"16 France"
"270";"T1761";"Garrigue"
"271";"T1761";"G.Roux"
"272";"T1762";"1762"
"273";"T1762";"X"
"274";"T1762";"MOLINIER R."
"275";"T1762";"1934"
"276";"T1762";"Etudes phytosociologiques et ‚cologiques en Provence occidentale. - ThŠse Doctorat Univ. Marseille, Comm. Sigma nø 55a: 274 p."
"277";"T1762";"Rosmarinion"
"278";"T1762";"Rosmarinetum subass. des fentes larges … Juniperus phoenicea & Stipa juncea"
"279";"T1762";"XV"
"280";"T1762";"13"
"281";"T1762";"1-13"
"282";"T1762";"M‚diterran‚en"
"283";"T1762";"16 France"
"284";"T1762";"Garrigue"
"285";"T1762";"G.Roux"
"286";"T1763";"1763"
"287";"T1763";"X"
"288";"T1763";"MOLINIER R."
"289";"T1763";"1934"
"290";"T1763";"Etudes phytosociologiques et ‚cologiques en Provence occidentale. - ThŠse Doctorat Univ. Marseille, Comm. Sigma nø 55a: 274 p."
"291";"T1763";"Genistion lobelii"
"292";"T1763";"Genistetum lobelii transition inf. avec ass. … Gouffeia arenarioides"
"293";"T1763";"174"
"294";"T1763";"1"
