"";"strsplit(filename, ""\\."")[[1]][1]";"header"
"1";"T1809";"1809"
"2";"T1809";"MERIAUX"
"3";"T1809";"1978"
"4";"T1809";"Potametum lucentis"
"5";"T1809";"XII 1-12"
"6";"T1809";"Corr. & A/D G.Roux 1996"
"7";"T1810";"1810"
"8";"T1810";"MERIAUX"
"9";"T1810";"1978"
"10";"T1810";"Potametum pusillo-graminei"
"11";"T1810";"XIII 1-3"
"12";"T1810";"A/D G.Roux 1996"
"13";"T1811";"1811"
"14";"T1811";"MERIAUX"
"15";"T1811";"1978"
"16";"T1811";"Potametum trichoidis"
"17";"T1811";"XIV 1-10"
"18";"T1811";"Corr. & A/D G.Roux 1996"
"19";"T1812";"1812"
"20";"T1812";"MERIAUX"
"21";"T1812";"1978"
"22";"T1812";"Najadetum marinae"
"23";"T1812";"XV 1-5"
"24";"T1812";"Corr. & A/D G.Roux 1996"
"25";"T1813";"1813"
"26";"T1813";"MERIAUX"
"27";"T1813";"1978"
"28";"T1813";"Zannichellietum majoris"
"29";"T1813";"XVI 1-23"
"30";"T1813";"Corr. & A/D G.Roux"
"31";"T1814";"1814"
"32";"T1814";"MERIAUX"
"33";"T1814";"1978"
"34";"T1814";"Potametum pectinati"
"35";"T1814";"XVII 1-16"
"36";"T1814";"A/D & corr. G.Roux"
"37";"T1815";"1815"
"38";"T1815";"MERIAUX"
"39";"T1815";"1978"
"40";"T1815";"Potametum obtusifolii"
"41";"T1815";"XVIII 1-2"
"42";"T1815";"Corr. & A/D G.Roux 1996"
"43";"T1816";"1816"
"44";"T1816";"MERIAUX"
"45";"T1816";"1978"
"46";"T1816";"Gpmt à Potamogeton friesii"
"47";"T1816";"XIX 1-3"
"48";"T1816";"Corr. & A/D G.Roux 1996"
"49";"T1817";"1817"
"50";"T1817";"MERIAUX"
"51";"T1817";"1978"
"52";"T1817";"Gpmt à Potamogeton densus"
"53";"T1817";"XX 1"
"54";"T1817";"A/D G.Roux 1996"
"55";"T1818";"1818"
"56";"T1818";"MERIAUX"
"57";"T1818";"1978"
"58";"T1818";"Gpmt à Potamogeton crispus"
"59";"T1818";"XXI 1-3"
"60";"T1818";"Corr. & A/D G.Roux 1996"
"61";"T1819";"1819"
"62";"T1819";"MERIAUX"
"63";"T1819";"1978"
"64";"T1819";"Myriophyllo-Nupharetum faciès divers (anciennes autres assoc.)"
"65";"T1819";"XXII 1-92"
"66";"T1819";"Corr. et A/D G.Roux 1996"
"67";"T1820";"1820"
"68";"T1820";"MERIAUX"
"69";"T1820";"1978"
"70";"T1820";"Myriophyllo-Nupharetum ass. typique"
"71";"T1820";"XXII 93-105"
"72";"T1820";"Corr. et A/D G.Roux 1996"
"73";"T1821";"1821"
"74";"T1821";"MERIAUX"
"75";"T1821";"1978"
"76";"T1821";"Hydrocharito-Stratiotetum"
"77";"T1821";"XXIII 1"
"78";"T1821";"A/D G.Roux 1996"
"79";"T1822";"1822"
"80";"T1822";"MERIAUX"
"81";"T1822";"1978"
"82";"T1822";"Hottonietum palustris"
"83";"T1822";"XXIV 1-15"
"84";"T1822";"Corr. & A/D G.Roux 1996"
"85";"T1823";"1823"
"86";"T1823";"MERIAUX"
"87";"T1823";"1978"
"88";"T1823";"Ranunculetum aquatilis"
"89";"T1823";"XXV 1-6"
"90";"T1823";"Corr. & A/D G.Roux 1996"
"91";"T1824";"1824"
"92";"T1824";"MERIAUX"
"93";"T1824";"1978"
"94";"T1824";"Utricularietum neglectae"
"95";"T1824";"XXVI 1-14"
"96";"T1824";"Corr. & A/D G.Roux 1996"
"97";"T1825";"1825"
"98";"T1825";"MERIAUX"
"99";"T1825";"1978"
"100";"T1825";"Callitrichetum stagnalis"
"101";"T1825";"XXVII 1-5"
"102";"T1825";"Corr. & A/D G.Roux 1996"
"103";"T1826";"1826"
"104";"T1826";"MERIAUX"
"105";"T1826";"1978"
"106";"T1826";"Gpmt à Elodea canadensis"
"107";"T1826";"XXVIII 1"
"108";"T1826";"A/D G.Roux 1996"
"109";"T1827";"1827"
"110";"T1827";"MERIAUX"
"111";"T1827";"1978"
"112";"T1827";"Gpmt à Ranunculus circinatus"
"113";"T1827";"XXIX 1"
"114";"T1827";"A/D G.Roux 1996"
"115";"T1828";"1828"
"116";"T1828";"MERIAUX"
"117";"T1828";"1978"
"118";"T1828";"Gpmt à Ceratophyllum demersum & Hydrocharis morsus-ranae"
"119";"T1828";"XXX 1-11"
