"";"strsplit(filename, ""\\."")[[1]][1]";"header"
"1";"T3325";"3325"
"2";"T3325";" 13 relev‚s"
"3";"T3325";"101 esp‚ces"
"4";"T3326";"3326"
"5";"T3326";"  6 relev‚s"
"6";"T3326";" 67 esp‚ces"
"7";"T3327";"3327"
"8";"T3327";"NEGRE R."
"9";"T3327";"1950"
"10";"T3327";"Les associations végétales du Massif de la Sainte Victoire.- Encycl. Biogéo. Ecolo, VII"
"11";"T3327";"Quercetum cocciferae"
"12";"T3327";"VIII 1-9"
"13";"T3327";"Méditerranéen"
"14";"T3327";"France"
"15";"T3327";"Garrigue à Kermès"
"16";"T3327";"Roux G. 1996"
"17";"T3328";"3328"
"18";"T3328";" 29 relev‚s"
"19";"T3328";" 59 esp‚ces"
"20";"T3329";"3329"
"21";"T3329";" 12 relev‚s"
"22";"T3329";" 62 esp‚ces"
"23";"T3330";"3330"
"24";"T3330";" 23 relev‚s"
"25";"T3330";" 66 esp‚ces"
"26";"T3331";"3331"
"27";"T3331";" 25 relev‚s"
"28";"T3331";" 75 esp‚ces"
"29";"T3332";"3332"
"30";"T3332";" 12 relev‚s"
"31";"T3332";" 49 esp‚ces"
"32";"T3333";"3333"
"33";"T3333";" 12 relev‚s"
"34";"T3333";" 58 esp‚ces"
"35";"T3334";"3334"
"36";"T3334";" 16 relev‚s"
"37";"T3334";"106 esp‚ces"
"38";"T3335";"3335"
"39";"T3335";"  7 relev‚s"
"40";"T3335";" 44 esp‚ces"
"41";"T3336";"3336"
"42";"T3336";" 23 relev‚s"
"43";"T3336";"102 esp‚ces"
"44";"T3337";"3337"
"45";"T3337";" 17 relev‚s"
"46";"T3337";" 86 esp‚ces"
"47";"T3338";"3338"
"48";"T3338";" 16 relev‚s"
"49";"T3338";" 78 esp‚ces"
"50";"T3339";"3339"
"51";"T3339";"  7 relev‚s"
"52";"T3339";" 56 esp‚ces"
"53";"T3340";"3340"
"54";"T3340";"  9 relev‚s"
"55";"T3340";" 71 esp‚ces"
"56";"T3341";"3341"
"57";"T3341";"  8 relev‚s"
"58";"T3341";" 47 esp‚ces"
"59";"T3342";"3342"
"60";"T3342";"  4 relev‚s"
"61";"T3342";" 39 esp‚ces"
"62";"T3343";"3343"
"63";"T3343";" 15 relev‚s"
"64";"T3343";" 53 esp‚ces"
"65";"T3344";"3344"
"66";"T3344";" 24 relev‚s"
"67";"T3344";" 82 esp‚ces"
"68";"T3345";"3345"
"69";"T3345";"  7 relev‚s"
"70";"T3345";" 53 esp‚ces"
"71";"T3346";"3346"
"72";"T3346";" 10 relev‚s"
"73";"T3346";"111 esp‚ces"
"74";"T3347";"3347"
"75";"T3347";"  4 relev‚s"
"76";"T3347";" 56 esp‚ces"
"77";"T3348";"3348"
"78";"T3348";"RICHARD J.L."
"79";"T3348";"1972"
"80";"T3348";"La v‚g‚tation des crŠtes rocheuses du Jura.- Bull. Soc. Bot. Suisse"
"81";"T3348";"Bromion"
"82";"T3348";"II 1-6"
"83";"T3348";"Teucrio-Caricetum humilis"
"84";"T3348";"6 relev‚s"
"85";"T3349";"3349"
"86";"T3349";"RICHARD J.L."
"87";"T3349";"1972"
"88";"T3349";"La v‚g‚tation des crŠtes rocheuses du Jura.- Bull. Soc. Bot. Suisse"
"89";"T3349";"Bromion"
"90";"T3349";"Teucrio-Caricetum humilis subas … Stipa calamagrostis"
"91";"T3349";"II 7-12"
"92";"T3349";"6 relev‚s"
"93";"T3350";"3350"
"94";"T3350";"RICHARD J.L."
"95";"T3350";"1975"
"96";"T3350";"Les groupements v‚g‚taux su Clos du Doubs (Jura suisse).- Mat. Lev‚ G‚obot. Suisse, 57: 71 p."
"97";"T3350";"Mesobromion"
"98";"T3350";"Coronillo-Caricetum humilis"
"99";"T3350";"5.1. 1-6"
"100";"T3350";"6 relev‚s"
"101";"T3350";"Corr. & A/D G.Roux 1995"
"102";"T3351";"3351"
"103";"T3351";"BRAUN-BLANQUET J."
"104";"T3351";"1959"
"105";"T3351";"Zur vegetation der Nordbundnerischen Fohrentaler.- Vegetatio, 8: 235-249. "
"106";"T3351";"Xerobrometum rhaeticum"
"107";"T3351";"III 1-28"
"108";"T3351";" 28 relev‚s"
"109";"T3351";"116 esp‚ces"
