"";"strsplit(filename, ""\\."")[[1]][1]";"header"
"1";"T3114";"3114"
"2";"T3114";"ZIELONKOWSKI W."
"3";"T3114";""
"4";"T3114";"WILDGRASFLUREN DER UMGEBUNG REGENSBURGS.VEGETATIONSKUNDLICHE UNTERSUCHUNGEN MIT EINEM BETRAG ZUR LANDESPFLEGE. DISSERT.DER FAKULT.FUR BIOL.DER LUDWIG-MAXIMILIANS-UNIV.-MUNCHEN AKAD.FUR NATURSCHUTZ & LANDSCHAFTSPFLEGE.POSTFACH 61-8229 LAUFEN/SALZACH."
"5";"T3114";"Nardo-Galion hercyni Preig.1949"
"6";"T3114";"CALLUNO-CYTISETUM (PRSG.53)OBERD.57 SS-ASS. A JASIONE MONTANA"
"7";"T3114";"TAB.10"
"8";"T3114";"9 RELEVES"
"9";"T3114";"Collineen"
"10";"T3114";"Rep.Federale Allemande"
"11";"T3114";"BaviŠre"
"12";"T3115";"3115"
"13";"T3115";"ZIELONKOWSKI"
"14";"T3115";""
"15";"T3115";"WILDGRASFLUREN DER UMGEBUNG REGENSBURGS.VEGETATIONSKUNDLICHE UNTERSUCHUNGEN MIT EINEM BETRAG ZUR LANDESPFLEGE. DISSERT.DER FAKULT.FUR BIOL.DER LUDWIG-MAXIMILIANS-UNIV.-MUNCHEN AKAD.FUR NATURSCHUTZ & LANDSCHAFTSPFLEGE.POSTFACH 61-8229 LAUFEN/SALZACH."
"16";"T3115";"Nardo-Galion hercyni Preig.1949"
"17";"T3115";"CALLUNO-CYTISETUM (PRSG.53)OBERD.57 SS-ASS. A VACCINIUM MYRTILLUS"
"18";"T3115";"TAB.10"
"19";"T3115";"8 RELEVES"
"20";"T3115";"COLLINEEN"
"21";"T3115";"Rep.Federale Allemande"
"22";"T3115";"BaviŠre"
"23";"T3116";"3116"
"24";"T3116";"SOUGNEZ N."
"25";"T3116";""
"26";"T3116";"LES ASSOCIATIONS DE LA NARDAIE EN BELGIQUE(NARDETALIA PRSG.49) COMMUNIC.DU CENTRE D'ECOLOGIE FORESTIERE ET RURALE(I.R.S.I.A.)-NOUV.SERIE N15"
"27";"T3116";""
"28";"T3116";"POLYGALO SERPYLLIFOLIAE-NARDETUM FRAGM. SS-ASS. TYPIQUE"
"29";"T3116";"TAB.1"
"30";"T3116";"7 RELEVES"
"31";"T3116";"Collineen"
"32";"T3116";"BELGIQUE"
"33";"T3116";""
"34";"T3117";"3117"
"35";"T3117";"SOUGNEZ"
"36";"T3117";""
"37";"T3117";"LES ASSOCIATIONS DE LA NARDAIE EN BELGIQUE(NARDETALIA PRSG.49) COMMUNIC.DU CENTRE D'ECOLOGIE FORESTIERE ET RURALE(I.R.S.I.A.)-NOUV.SERIE N15"
"38";"T3117";""
"39";"T3117";"POLYGALO SERPYLLIFOLIAE-NARDETUM FRAGM. SS-ASS. A MOLINIA COERULEA"
"40";"T3117";"TAB.1"
"41";"T3117";"13 RELEVES"
"42";"T3117";"COLLINEEN"
"43";"T3117";"BELGIQUE"
"44";"T3117";""
"45";"T3118";"3118"
"46";"T3118";"SOUGNEZ N."
"47";"T3118";""
"48";"T3118";"LES ASSOCIATIONS DE LA NARDAIE EN BELGIQUE(NARDETALIA PRSG.49) COMMUNIC.DU CENTRE D'ECOLOGIE FORESTIERE ET RURALE(I.R.S.I.A.)-NOUV.SERIE N15"
"49";"T3118";""
"50";"T3118";"NARDO-GENTIANETUM PNEUMONANTHIS"
"51";"T3118";"TAB.2"
"52";"T3118";"8 RELEVES"
"53";"T3118";"Collineen"
"54";"T3118";"BELGIQUE"
"55";"T3118";""
"56";"T3119";"3119"
"57";"T3119";"SOUGNEZ"
"58";"T3119";""
"59";"T3119";"LES ASSOCIATIONS DE LA NARDAIE EN BELGIQUE(NARDETALIA PRSG.49) COMMUNIC.DU CENTRE D'ECOLOGIE FORESTIERE ET RURALE(I.R.S.I.A.)-NOUV.SERIE N15"
"60";"T3119";""
"61";"T3119";"POLYGALO SERPYLLIFOLIAE-NARDETUM"
"62";"T3119";"TAB.3"
"63";"T3119";"19 RELEVES"
"64";"T3119";"COLLINEEN"
"65";"T3119";"BELGIQUE"
"66";"T3119";""
"67";"T3120";"3120"
"68";"T3120";"SOUGNEZ"
"69";"T3120";""
"70";"T3120";"LES ASSOCIATIONS DE LA NARDAIE EN BELGIQUE(NARDETALIA PRSG.49) COMMUNIC.DU CENTRE D'ECOLOGIE FORESTIERE ET RURALE(I.R.S.I.A.)-NOUV.SERIE N15"
"71";"T3120";""
"72";"T3120";"LATHYRO MONTANI-NARDETUM"
"73";"T3120";"TAB.4"
"74";"T3120";"23 RELEVES"
"75";"T3120";"COLLINEEN"
"76";"T3120";"BELGIQUE"
"77";"T3120";""
"78";"T3121";"3121"
"79";"T3121";"SOUGNEZ N."
"80";"T3121";""
"81";"T3121";"LES ASSOCIATIONS DE LA NARDAIE EN BELGIQUE(NARDETALIA PRSG.49) COMMUNIC.DU CENTRE D'ECOLOGIE FORESTIERE ET RURALE(I.R.S.I.A.)-NOUV.SERIE N15"
"82";"T3121";""
"83";"T3121";"CENTAUREO NIGRAE-MEETUM ATHAMANTICI"
"84";"T3121";"TAB.5"
"85";"T3121";"30 RELEVES"
"86";"T3121";"Collineen"
"87";"T3121";"BELGIQUE"
"88";"T3121";""
"89";"T3122";"3122"
"90";"T3122";"SOUGNEZ N."
"91";"T3122";""
"92";"T3122";"LES ASSOCIATIONS DE LA NARDAIE EN BELGIQUE(NARDETALIA PRSG.49) COMMUNIC.DU CENTRE D'ECOLOGIE FORESTIERE ET RURALE(I.R.S.I.A.)-NOUV.SERIE N15"
"93";"T3122";""
"94";"T3122";"VACCINIO ULIGINOSI-JUNCETUM SQUARROSI"
"95";"T3122";"TAB.6"
"96";"T3122";"26 RELEVES"
"97";"T3122";"Collineen"
"98";"T3122";"BELGIQUE"
"99";"T3122";""
"100";"T3123";"3123"
"101";"T3123";"SOUGNEZ"
"102";"T3123";""
