"";"strsplit(filename, ""\\."")[[1]][1]";"header"
"1";"T3527";"3527"
"2";"T3527";"  7 relev‚s"
"3";"T3527";" 96 esp‚ces"
"4";"T3528";"3528"
"5";"T3528";"  6 relev‚s"
"6";"T3528";" 88 esp‚ces"
"7";"T3529";"3529"
"8";"T3529";"  2 relev‚s"
"9";"T3529";" 62 esp‚ces"
"10";"T3530";"3530"
"11";"T3530";"  2 relev‚s"
"12";"T3530";" 77 esp‚ces"
"13";"T3531";"3531"
"14";"T3531";"  7 relev‚s"
"15";"T3531";"104 esp‚ces"
"16";"T3532";"3532"
"17";"T3532";"  3 relev‚s"
"18";"T3532";" 54 esp‚ces"
"19";"T3533";"3533"
"20";"T3533";"  6 relev‚s"
"21";"T3533";" 95 esp‚ces"
"22";"T3534";"3534"
"23";"T3534";"  6 relev‚s"
"24";"T3534";" 80 esp‚ces"
"25";"T3535";"3535"
"26";"T3535";"  6 relev‚s"
"27";"T3535";" 42 esp‚ces"
"28";"T3536";"3536"
"29";"T3536";"  6 relev‚s"
"30";"T3536";" 56 esp‚ces"
"31";"T3537";"3537"
"32";"T3537";" 17 relev‚s"
"33";"T3537";" 61 esp‚ces"
"34";"T3538";"3538"
"35";"T3538";" 13 relev‚s"
"36";"T3538";" 58 esp‚ces"
"37";"T3539";"3539"
"38";"T3539";" 40 relev‚s"
"39";"T3539";"170 esp‚ces"
"40";"T3540";"3540"
"41";"T3540";" 17 relev‚s"
"42";"T3540";"149 esp‚ces"
"43";"T3541";"3541"
"44";"T3541";" 20 relev‚s"
"45";"T3541";"134 esp‚ces"
"46";"T3542";"3542"
"47";"T3542";" 12 relev‚s"
"48";"T3542";"103 esp‚ces"
"49";"T3543";"3543"
"50";"T3543";" 18 relev‚s"
"51";"T3543";"110 esp‚ces"
"52";"T3544";"3544"
"53";"T3544";" 37 relev‚s"
"54";"T3544";"181 esp‚ces"
"55";"T3545";"3545"
"56";"T3545";" 10 relev‚s"
"57";"T3545";"123 esp‚ces"
"58";"T3546";"3546"
"59";"T3546";"  2 relev‚s"
"60";"T3546";" 24 esp‚ces"
"61";"T3547";"3547"
"62";"T3547";" 22 relev‚s"
"63";"T3547";"107 esp‚ces"
"64";"T3548";"3548"
"65";"T3548";"LOISEL R."
"66";"T3548";"1976"
"67";"T3548";"Cistetum crispi"
"68";"T3548";"XLIV 7-13"
"69";"T3548";"Corr. G.Roux"
"70";"T3549";"3549"
"71";"T3549";" 10 relev‚s"
"72";"T3549";" 48 esp‚ces"
"73";"T3550";"3550"
"74";"T3550";" 19 relev‚s"
"75";"T3550";" 68 esp‚ces"
"76";"T3551";"3551"
"77";"T3551";" 13 relev‚s"
"78";"T3551";" 66 esp‚ces"
"79";"T3552";"3552"
"80";"T3552";"  8 relev‚s"
"81";"T3552";" 59 esp‚ces"
"82";"T3553";"3553"
"83";"T3553";"  9 relev‚s"
"84";"T3553";" 81 esp‚ces"
"85";"T3554";"3554"
"86";"T3554";"  5 relev‚s"
"87";"T3554";" 47 esp‚ces"
"88";"T3555";"3555"
"89";"T3555";" 20 relev‚s"
