"";"strsplit(filename, ""\\."")[[1]][1]";"header"
"1";"T3729";"3729"
"2";"T3729";"  9 relevÇs"
"3";"T3729";" 59 espÇces"
"4";"T3730";"3730"
"5";"T3730";" 16 relevÇs"
"6";"T3730";" 76 espÇces"
"7";"T3731";"3731"
"8";"T3731";" 14 relevÇs"
"9";"T3731";" 70 espÇces"
"10";"T3732";"3732"
"11";"T3732";" 30 relevÇs"
"12";"T3732";"106 espÇces"
"13";"T3733";"3733"
"14";"T3733";"  8 relevÇs"
"15";"T3733";" 37 espÇces"
"16";"T3734";"3734"
"17";"T3734";" 13 relevÇs"
"18";"T3734";" 83 espÇces"
"19";"T3735";"3735"
"20";"T3735";"  1 relevÇs"
"21";"T3735";" 44 espÇces"
"22";"T3736";"3736"
"23";"T3736";"  1 relevÇs"
"24";"T3736";" 33 espÇces"
"25";"T3737";"3737"
"26";"T3737";"  1 relevÇs"
"27";"T3737";" 23 espÇces"
"28";"T3738";"3738"
"29";"T3738";" 13 relevÇs"
"30";"T3738";" 98 espÇces"
"31";"T3739";"3739"
"32";"T3739";"  1 relevÇs"
"33";"T3739";" 38 espÇces"
"34";"T3740";"3740"
"35";"T3740";"  1 relevÇs"
"36";"T3740";" 28 espÇces"
"37";"T3741";"3741"
"38";"T3741";"  1 relevÇs"
"39";"T3741";" 33 espÇces"
"40";"T3742";"3742"
"41";"T3742";"  1 relevÇs"
"42";"T3742";" 44 espÇces"
"43";"T3743";"3743"
"44";"T3743";"  1 relevÇs"
"45";"T3743";" 11 espÇces"
"46";"T3744";"3744"
"47";"T3744";"  3 relevÇs"
"48";"T3744";" 44 espÇces"
"49";"T3745";"3745"
"50";"T3745";"  2 relevÇs"
"51";"T3745";" 58 espÇces"
"52";"T3746";"3746"
"53";"T3746";" 10 relevÇs"
"54";"T3746";" 36 espÇces"
"55";"T3747";"3747"
"56";"T3747";" 10 relevÇs"
"57";"T3747";" 38 espÇces"
"58";"T3748";"3748"
"59";"T3748";" 10 relevÇs"
"60";"T3748";" 39 espÇces"
"61";"T3749";"3749"
"62";"T3749";" 10 relevÇs"
"63";"T3749";" 38 espÇces"
"64";"T3750";"3750"
"65";"T3750";" 17 relevÇs"
"66";"T3750";" 47 espÇces"
"67";"T3751";"3751"
"68";"T3751";" 18 relevÇs"
"69";"T3751";" 49 espÇces"
"70";"T3752";"3752"
"71";"T3752";"  3 relevÇs"
"72";"T3752";" 27 espÇces"
"73";"T3753";"3753"
"74";"T3753";"  6 relevÇs"
"75";"T3753";" 65 espÇces"
"76";"T3754";"3754"
"77";"T3754";" 28 relevÇs"
"78";"T3754";"119 espÇces"
"79";"T3755";"3755"
"80";"T3755";" 15 relevÇs"
"81";"T3755";"101 espÇces"
"82";"T3756";"3756"
"83";"T3756";"  6 relevÇs"
"84";"T3756";" 58 espÇces"
"85";"T3757";"3757"
"86";"T3757";"  5 relevÇs"
"87";"T3757";" 62 espÇces"
"88";"T3758";"3758"
"89";"T3758";" 21 relevÇs"
"90";"T3758";"100 espÇces"
"91";"T3759";"3759"
"92";"T3759";" 20 relevÇs"
"93";"T3759";" 95 espÇces"
"94";"T3760";"3760"
"95";"T3760";" 27 relevÇs"
"96";"T3760";" 97 espÇces"
"97";"T3761";"3761"
"98";"T3761";" 15 relevÇs"
"99";"T3761";" 82 espÇces"
"100";"T3762";"3762"
"101";"T3762";"  3 relevÇs"
"102";"T3762";" 36 espÇces"
"103";"T3763";"3763"
"104";"T3763";"  5 relevÇs"
"105";"T3763";" 39 espÇces"
"106";"T3764";"3764"
"107";"T3764";" 16 relevÇs"
"108";"T3764";" 73 espÇces"
"109";"T3765";"3765"
"110";"T3765";"  3 relevÇs"
"111";"T3765";" 53 espÇces"
"112";"T3766";"3766"
"113";"T3766";"  7 relevÇs"
"114";"T3766";" 48 espÇces"
"115";"T3767";"3767"
"116";"T3767";"  5 relevÇs"
"117";"T3767";" 43 espÇces"
"118";"T3768";"3768"
"119";"T3768";"  4 relevÇs"
"120";"T3768";" 59 espÇces"
"121";"T3769";"3769"
"122";"T3769";" 50 relevÇs"
"123";"T3769";"124 espÇces"
"124";"T3770";"3770"
"125";"T3770";"  5 relevÇs"
"126";"T3770";" 39 espÇces"
"127";"T3771";"3771"
"128";"T3771";"  7 relevÇs"
"129";"T3771";" 71 espÇces"
"130";"T3772";"3772"
"131";"T3772";"  3 relevÇs"
"132";"T3772";" 53 espÇces"
"133";"T3773";"3773"
"134";"T3773";"  2 relevÇs"
"135";"T3773";" 48 espÇces"
"136";"T3774";"3774"
"137";"T3774";" 18 relevÇs"
"138";"T3774";"195 espÇces"
"139";"T3775";"3775 M.BARBERO & F.MIGLIORETTI"
"140";"T3775";"Etude comparee de la densite des peuplements de chene-vert en relation avec"
"141";"T3775";"leur composition floristique : application a la foret domaniale de la Gardiole"
"142";"T3775";"de Rians (Var)."
"143";"T3775";"in : Ecologia Mediterranea, Tome X (fascicules 1-2), 1984."
"144";"T3775";"All.: Rhamno-Quercion cocciferae"
"145";"T3775";"Tableau 1, releves 1 a 6"
"146";"T3776";"3776 M. BARBERO & F. MIGLIORETTI"
"147";"T3776";"Etude comparee de la densite des peuplements de chene vert en relation avec"
"148";"T3776";"leur composition floristique : application a la foret domaniale de la Gardiole"
"149";"T3776";"de Rians (Var)."
"150";"T3776";"in : Ecologia Mediterranea, Tome X (fascicules 1-2), 1984"
"151";"T3776";"Tableau 3, releves 1 a 4."
"152";"T3777";"DIERSCHKE"
"153";"T3777";"R.TÅxen Mitteilungen der Floristisch-soziologischen Arbeitsgemeinschaft 1979"
"154";"T3777";"tome 21"
"155";"T3777";"Tableau 20 1-2"
"156";"T3778";"DIERSCHKE"
"157";"T3778";"R.TÅxen Mitteilungen der Floristisch-soziologischen Arbeitsgemeinschaft 1979"
"158";"T3778";"tome 21"
"159";"T3778";"Tableau 20 3-4"
"160";"T3779";"DIERSCHKE"
"161";"T3779";"R.TÅxen Mitteilungen der Floristisch-soziologischen Arbeitsgemeinschaft 1979"
"162";"T3779";"tome 21"
"163";"T3779";"Tableau XX 5-7"
"164";"T3780";"BLOSAT &  SCHMIDT 1975"
"165";"T3780";"R. TUXEN Mitt. flor.-soz. Arbeitsgem."
"166";"T3780";"N.F. 18"
"167";"T3780";"pages 239-257"
"168";"T3780";"Tableau 3 : Eschen und Erlen-EschenwÑlder"
"169";"T3780";"7-14"
"170";"T3781";"BLOSAT SCHMIDT 1975"
"171";"T3781";"R. TUXEN Mitt. flor.-soz. Arbeitsgem."
"172";"T3781";"N.F. 18"
"173";"T3781";"pages 239-257"
"174";"T3781";"Tableau 3 : Eschen und Erlen-EschenwÑlder"
"175";"T3781";"15-22"
"176";"T3782";"BLOSAT SCHMIDT 1975"
"177";"T3782";"R. TUXEN Mitt. flor.-soz. Arbeitsgem."
"178";"T3782";"N.F. 18"
"179";"T3782";"pages 239-257"
"180";"T3782";"Tableau 3 : Eschen und Erlen-EschenwÑlder"
"181";"T3782";"23-28"
"182";"T3783";"3783 J. BRAUN-BLANQUET & R. MAIRE"
"183";"T3783";"Etudes sur la vegetation et la flore marocaines. (Comptes-rendus des herborisa-"
"184";"T3783";"tions de la Societe Botanique de France, Session du Maroc, 1921."
"185";"T3783";"in : Memoires de la Societe des Sciences Naturelles du Maroc, No VIII, 1ere"
"186";"T3783";"partie, 30-12-1924"
"187";"T3783";"All. : Quercion ilicis"
"188";"T3783";"Ass. : Quercetum ilicis"
"189";"T3783";"2 releves p.119"
"190";"T3784";"3784 O. DE BOLOS"
"191";"T3784";"Communidades vegetales de las comarcas proximas al litoral situadas entre los"
"192";"T3784";"rios Llobregat y Segura."
"193";"T3784";"in : Memorias de la Real Academia de Ciencias y Artes de Barcelona."
"194";"T3784";"     3.Epoca, Num.724, Vol.XXXVIII, Num.1, Avril 1967"
"195";"T3784";"All. : Oleo-Ceratonion"
"196";"T3784";"Ass. : Querco-Lentiscetum"
"197";"T3784";"Tableau 59, 26 releves"
"198";"T3785";"3785 O. DE BOLOS"
"199";"T3785";"Communidades vegetales de las comarcas proximas al litoral situadas entre los"
"200";"T3785";"rios Llobregat y Segura."
"201";"T3785";"in : Memorias de la Real Academia de Ciencias y Artes de Barcelona."
"202";"T3785";"     3.Epoca, Num.724, Vol.XXXVIII, Num.1, Avril 1967"
"203";"T3785";"All. : Oleo-Ceratonion"
"204";"T3785";"Ass. : Calicotomo-Myrtetum"
"205";"T3785";"Ss-ass. : chamaeropetosum"
"206";"T3785";"Tableau 60, 6 releves"
"207";"T3786";"3786 O. DE BOLOS"
"208";"T3786";"Communidades vegetales de las comarcas proximas al litoral situadas entre los"
"209";"T3786";"rios Llobregat y Segura."
"210";"T3786";"in : Memorias de la Real Academia de Ciencias y Artes de Barcelona."
"211";"T3786";"     3.Epoca, Num.724, Vol.XXXVIII, Num.1, Avril 1967"
"212";"T3786";"All. : Quercion ilicis"
"213";"T3786";"Ass. : Quercetum ilicis galloprovinciale"
"214";"T3786";"Ss-ass. : viburnetosum lantanae & quercetosum valentinae"
"215";"T3786";"Tableau 61, 10 releves"
"216";"T3787";"3787 O. DE BOLOS"
"217";"T3787";"Communidades vegetales de las comarcas proximas al litoral situadas entre los"
"218";"T3787";"rios Llobregat y Segura."
"219";"T3787";"in : Memorias de la Real Academia de Ciencias y Artes de Barcelona."
"220";"T3787";"     3.Epoca, Num.724, Vol.XXXVIII, Num.1, Avril 1967"
"221";"T3787";"All. : Quercion ilicis"
"222";"T3787";"Ass. : Quercetum ilicis galloprovinciale"
"223";"T3787";"Ss-ass. : junipero-quercetosum rotundifoliae & genistetosum patentis"
"224";"T3787";"Tableau 62, 9 releves"
"225";"T3788";"3788 O. DE BOLOS"
"226";"T3788";"Communidades vegetales de las comarcas proximas al litoral situadas entre los"
"227";"T3788";"rios Llobregat y Segura."
"228";"T3788";"in : Memorias de la Real Academia de Ciencias y Artes de Barcelona."
"229";"T3788";"     3.Epoca, Num.724, Vol.XXXVIII, Num.1, Avril 1967"
"230";"T3788";"All. : Quercion ilicis"
"231";"T3788";"Ass. : Quercetum ilicis galloprovinciale"
"232";"T3788";"Ss-ass. : arbutetosum"
"233";"T3788";"Tableau 63, 13 releves"
"234";"T3789";"3789 O. DE BOLOS"
"235";"T3789";"Communidades vegetales de las comarcas proximas al litoral situadas entre los"
"236";"T3789";"rios Llobregat y Segura."
"237";"T3789";"in : Memorias de la Real Academia de Ciencias y Artes de Barcelona."
"238";"T3789";"     3.Epoca, Num.724, Vol.XXXVIII, Num.1, Avril 1967"
"239";"T3789";"All. : Quercion ilicis"
"240";"T3789";"Ass. : Quercetum mediterraneo-montanum"
"241";"T3789";"Tableau 64, 5 releves"
"242";"T3790";"3790 O. DE BOLOS"
"243";"T3790";"Communidades vegetales de las comarcas proximas al litoral situadas entre los"
"244";"T3790";"rios Llobregat y Segura."
"245";"T3790";"in : Memorias de la Real Academia de Ciencias y Artes de Barcelona."
"246";"T3790";"     3.Epoca, Num.724, Vol.XXXVIII, Num.1, Avril 1967"
"247";"T3790";"All. : Quercion ilicis"
"248";"T3790";"Ass. : Quercetum rotundifoliae"
"249";"T3790";"Tableau 65, 11 releves"
"250";"T3791";"3791 O. DE BOLOS"
"251";"T3791";"Communidades vegetales de las comarcas proximas al litoral situadas entre los"
"252";"T3791";"rios Llobregat y Segura."
"253";"T3791";"in : Memorias de la Real Academia de Ciencias y Artes de Barcelona."
"254";"T3791";"     3.Epoca, Num.724, Vol.XXXVIII, Num.1, Avril 1967"
"255";"T3791";"All. : Quercion ilicis"
"256";"T3791";"Ass. : Quercetum cocciferae"
"257";"T3791";"Tableau 66, 11 releves"
"258";"T3792";"3792 F. BELLOT RODRIGUEZ"
"259";"T3792";"La vegetacion de Galicia."
"260";"T3792";"in : Anales del Instituto Botanico A.J.Cavanilles (Anales del Jardin Botanicoç"
"261";"T3792";"de Madrid), Tomo XXIV, Madrid 1966"
"262";"T3792";"All. : Quercion ilicis"
"263";"T3792";"Ass. : Quercetum mediterraneo-montanum"
"264";"T3792";"Tableau 22, releves 1 a 10"
"265";"T3793";"3793 F. BELLOT RODRIGUEZ"
"266";"T3793";"La vegetacion de Galicia."
"267";"T3793";"in : Anales del Instituto Botanico A.J.Cavanilles (Anales del Jardin Botanico"
"268";"T3793";"de Madrid), Tomo XXIV, Madrid 1966"
"269";"T3793";"All. : Quercion ilicis"
"270";"T3793";"Ass. : Genisto-Quercetum ilicis"
"271";"T3793";"Tableau 22, releves 11 a 16"
"272";"T3794";"3794 F. BELLOT RODRIGUEZ"
