"";"strsplit(filename, ""\\."")[[1]][1]";"header"
"1";"T2407";"2407"
"2";"T2407";"BORHIDI & JARAI"
"3";"T2407";"1959"
"4";"T2407";"Carici-Menyanthetum ludwigietosum palustris"
"5";"T2407";"III 1-5"
"6";"T2407";"  5 relev‚s"
"7";"T2407";" 48 esp‚ces"
"8";"T2407";"AD par G.Roux"
"9";"T2408";"2408"
"10";"T2408";"BORHIDI & JARAI"
"11";"T2408";"1959"
"12";"T2408";"Caricetum appropinquatae"
"13";"T2408";"IV 1-5"
"14";"T2408";"  5 relev‚s"
"15";"T2408";" 33 esp‚ces"
"16";"T2409";"2409"
"17";"T2409";"BORHIDI & JARAI"
"18";"T2409";"1959"
"19";"T2409";"Caricetum acutiformi-ripariae caricetosum ripariae"
"20";"T2409";"V 1-5"
"21";"T2409";"  5 relev‚s"
"22";"T2409";" 34 esp‚ces"
"23";"T2409";"AD par G.Roux"
"24";"T2410";"2410"
"25";"T2410";" 16 relev‚s"
"26";"T2410";" 46 esp‚ces"
"27";"T2411";"2411"
"28";"T2411";" 10 relev‚s"
"29";"T2411";" 39 esp‚ces"
"30";"T2412";"2412"
"31";"T2412";"X"
"32";"T2412";"BRAUN-BLANQUET J., SILVA A.R.PINTO DA & ROZEIRA A."
"33";"T2412";"1961"
"34";"T2412";"R‚sultats de trois excursions g‚obotaniques … travers le Portugal septentrional et moyen -III Landes … cistes et Ericac‚es(Cisto-Lavanduletea et Calluno-Ulicetea).- Agronomia Lusitania, XXIII, 4: 229-313."
"35";"T2412";"Ulici-Cistion"
"36";"T2412";"Cisto-Ulicetum argentei nov."
"37";"T2412";"6"
"38";"T2412";"VI"
"39";"T2412";"1-6"
"40";"T2412";"Cistaie"
"41";"T2412";"M‚diterran‚en"
"42";"T2412";"Portugal"
"43";"T2412";"G.Roux"
"44";"T2413";"2413"
"45";"T2413";"X"
"46";"T2413";"BRAUN-BLANQUET J., SILVA A.R.PINTO DA & ROZEIRA A."
"47";"T2413";"1961"
"48";"T2413";"R‚sultats de trois excursions g‚obotaniques … travers le Portugal septentrional et moyen -III Landes … cistes et Ericac‚es(Cisto-Lavanduletea et Calluno-Ulicetea).- Agronomia Lusitania, XXIII, 4: 229-313."
"49";"T2413";"Ulici-Cistion"
"50";"T2413";"Arbuto-Cistetum populifolii nov."
"51";"T2413";"15"
"52";"T2413";"VII"
"53";"T2413";"1-15"
"54";"T2413";"Cistaie"
"55";"T2413";"M‚diterran‚en"
"56";"T2413";"Portugal"
"57";"T2413";"G.Roux"
"58";"T2414";"2414"
"59";"T2414";"X"
"60";"T2414";"BRAUN-BLANQUET J., SILVA A.R.PINTO DA & ROZEIRA A."
"61";"T2414";"1961"
"62";"T2414";"R‚sultats de trois excursions g‚obotaniques … travers le Portugal septentrional et moyen -III Landes … cistes et Ericac‚es(Cisto-Lavanduletea et Calluno-Ulicetea).- Agronomia Lusitania, XXIII, 4: 229-313."
"63";"T2414";"Ulici-Cistion"
"64";"T2414";"Phillyreo-Ericetum scopariae nov. prov."
"65";"T2414";"7"
"66";"T2414";"VIII"
"67";"T2414";"1-7"
"68";"T2414";"Maquis"
"69";"T2414";"M‚diterran‚en"
"70";"T2414";"Portugal"
"71";"T2414";"G.Roux"
"72";"T2415";"2415"
"73";"T2415";"X"
"74";"T2415";"BRAUN-BLANQUET J., SILVA A.R.PINTO DA & ROZEIRA A."
"75";"T2415";"1961"
"76";"T2415";"R‚sultats de trois excursions g‚obotaniques … travers le Portugal septentrional et moyen -III Landes … cistes et Ericac‚es(Cisto-Lavanduletea et Calluno-Ulicetea).- Agronomia Lusitania, XXIII, 4: 229-313."
"77";"T2415";"Ulici-Cistion"
"78";"T2415";"Phillyreo-Ericetum scopariae nov. prov."
"79";"T2415";"1"
"80";"T2415";"260"
"81";"T2415";"1"
"82";"T2415";"Maquis"
"83";"T2415";"M‚diterran‚en"
"84";"T2415";"Portugal"
"85";"T2415";"G.Roux"
"86";"T2416";"2416"
"87";"T2416";"X"
"88";"T2416";"BRAUN-BLANQUET J., SILVA A.R.PINTO DA & ROZEIRA A."
"89";"T2416";"1961"
"90";"T2416";"R‚sultats de trois excursions g‚obotaniques … travers le Portugal septentrional et moyen -III Landes … cistes et Ericac‚es(Cisto-Lavanduletea et Calluno-Ulicetea).- Agronomia Lusitania, XXIII, 4: 229-313."
"91";"T2416";"Ulici-Cistion"
"92";"T2416";"Cisto-Ericetum australis nov."
"93";"T2416";"3"
"94";"T2416";"IX"
"95";"T2416";"1-3"
"96";"T2416";"Lande"
"97";"T2416";"M‚diterran‚en"
"98";"T2416";"Portugal"
"99";"T2416";"G.Roux"
"100";"T2417";"2417"
"101";"T2417";"X"
"102";"T2417";"BRAUN-BLANQUET J., SILVA A.R.PINTO DA & ROZEIRA A."
"103";"T2417";"1961"
"104";"T2417";"R‚sultats de trois excursions g‚obotaniques … travers le Portugal septentrional et moyen -III Landes … cistes et Ericac‚es(Cisto-Lavanduletea et Calluno-Ulicetea).- Agronomia Lusitania, XXIII, 4: 229-313."
"105";"T2417";"Ulici-Cistion"
"106";"T2417";"Cisto-Ulicetum minoris nov. prov."
"107";"T2417";"4"
"108";"T2417";"X"
"109";"T2417";"1-4"
"110";"T2417";"Lande"
"111";"T2417";"M‚diterran‚en"
"112";"T2417";"Portugal"
"113";"T2417";"G.Roux"
"114";"T2418";"2418"
"115";"T2418";"X"
"116";"T2418";"BRAUN-BLANQUET J., SILVA A.R.PINTO DA & ROZEIRA A."
"117";"T2418";"1961"
"118";"T2418";"R‚sultats de trois excursions g‚obotaniques … travers le Portugal septentrional et moyen -III Landes … cistes et Ericac‚es(Cisto-Lavanduletea et Calluno-Ulicetea).- Agronomia Lusitania, XXIII, 4: 229-313."
"119";"T2418";"Ulici-Cistion"
"120";"T2418";"Lavandulo-Ulicetum parviflori nov. prov."
"121";"T2418";"6"
"122";"T2418";"XI"
"123";"T2418";"1-6"
"124";"T2418";"Lande"
"125";"T2418";"M‚diterran‚en"
"126";"T2418";"Portugal"
"127";"T2418";"G.Roux"
"128";"T2419";"2419"
"129";"T2419";"  3 relev‚s"
"130";"T2419";" 12 esp‚ces"
"131";"T2420";"2420"
"132";"T2420";"  9 relev‚s"
"133";"T2420";"  6 esp‚ces"
"134";"T2421";"2421"
"135";"T2421";"  4 relev‚s"
"136";"T2421";"  5 esp‚ces"
"137";"T2422";"2422"
"138";"T2422";"  1 relev‚s"
"139";"T2422";" 18 esp‚ces"
"140";"T2423";"2423"
"141";"T2423";"  5 relev‚s"
"142";"T2423";" 12 esp‚ces"
"143";"T2424";"2424"
"144";"T2424";"GEHU J.M."
"145";"T2424";"Magnocaricetum"
"146";"T2424";"  1 relev‚s"
"147";"T2424";" 12 esp‚ces"
"148";"T2425";"2425"
"149";"T2425";"  6 relev‚s"
"150";"T2425";" 30 esp‚ces"
"151";"T2426";"2426"
"152";"T2426";"  1 relev‚s"
"153";"T2426";"  7 esp‚ces"
"154";"T2427";"2427"
"155";"T2427";"  1 relev‚s"
"156";"T2427";" 15 esp‚ces"
"157";"T2428";"2428"
"158";"T2428";"  3 relev‚s"
"159";"T2428";" 12 esp‚ces"
"160";"T2429";"2429"
"161";"T2429";"1977"
"162";"T2429";"WALTHER "
"163";"T2429";" 10 relev‚s"
"164";"T2429";" 41 esp‚ces"
"165";"T2430";"2430"
"166";"T2430";" 16 relev‚s"
"167";"T2430";" 18 esp‚ces"
"168";"T2431";"2431"
"169";"T2431";"  7 relev‚s"
"170";"T2431";" 28 esp‚ces"
"171";"T2432";"2432"
"172";"T2432";"X"
"173";"T2432";"VANDEN BERGHEN C."
"174";"T2432";"1990"
"175";"T2432";"Observations sur la v‚g‚tation du Djebel Bou Korbous (Cap Bon, Tunisie septentrionale).- Documents phytosociologiques, N.S., XII: 123-136."
"176";"T2432";"Quercion ilicis"
"177";"T2432";"Quercetum cocciferae"
"178";"T2432";"I"
"179";"T2432";"7"
"180";"T2432";"1-7"
"181";"T2432";"Maquis"
"182";"T2432";"M‚diterran‚en"
"183";"T2432";"Tunisie"
"184";"T2432";"Tunisie septentrionale"
"185";"T2432";"G.Roux"
"186";"T2433";"2433"
"187";"T2433";"  6 relev‚s"
"188";"T2433";" 10 esp‚ces"
"189";"T2434";"2434"
"190";"T2434";" 36 relev‚s"
"191";"T2434";" 67 esp‚ces"
"192";"T2435";"2435"
"193";"T2435";" 25 relev‚s"
"194";"T2435";"122 esp‚ces"
"195";"T2436";"2436"
"196";"T2436";"  6 relev‚s"
"197";"T2436";" 18 esp‚ces"
"198";"T2437";"2437"
"199";"T2437";" 18 relev‚s"
"200";"T2437";" 13 esp‚ces"
"201";"T2438";"2438"
"202";"T2438";" 25 relev‚s"
"203";"T2438";" 31 esp‚ces"
"204";"T2439";"2439"
"205";"T2439";" 23 relev‚s"
"206";"T2439";" 25 esp‚ces"
"207";"T2440";"2440"
"208";"T2440";"  8 relev‚s"
"209";"T2440";" 11 esp‚ces"
"210";"T2441";"2441"
