"";"strsplit(filename, ""\\."")[[1]][1]";"header"
"1";"T2934";"2934"
"2";"T2934";" 10 relev‚s"
"3";"T2934";" 23 esp‚ces"
"4";"T2935";"2935"
"5";"T2935";" 11 relev‚s"
"6";"T2935";" 67 esp‚ces"
"7";"T2936";"2936"
"8";"T2936";"X"
"9";"T2936";"VANDEN BERGHEN C."
"10";"T2936";"1990"
"11";"T2936";"Observations sur la v‚g‚tation du Djebel Bou Korbous (Cap Bon, Tunisie septentrionale).- Documents phytosociologiques, N.S., XII: 123-136."
"12";"T2936";"Periplocion angustifoliae ?"
"13";"T2936";"Tetraclinisetum articulatae"
"14";"T2936";"IV"
"15";"T2936";"6"
"16";"T2936";"1-6"
"17";"T2936";"Fourr‚ … Tetraclinis"
"18";"T2936";"M‚diterran‚en"
"19";"T2936";"Tunisie"
"20";"T2936";"Tunisie septentrionale"
"21";"T2936";"G.Roux"
"22";"T2937";"2937"
"23";"T2937";"  9 relev‚s"
"24";"T2937";" 48 esp‚ces"
"25";"T2938";"2938"
"26";"T2938";" 11 relev‚s"
"27";"T2938";" 90 esp‚ces"
"28";"T2939";"2939"
"29";"T2939";"  7 relev‚s"
"30";"T2939";" 29 esp‚ces"
"31";"T2940";"2940"
"32";"T2940";"  8 relev‚s"
"33";"T2940";" 31 esp‚ces"
"34";"T2941";"2941"
"35";"T2941";" 24 relev‚s"
"36";"T2941";" 59 esp‚ces"
"37";"T2942";"2942"
"38";"T2942";" 12 relev‚s"
"39";"T2942";" 44 esp‚ces"
"40";"T2943";"2943"
"41";"T2943";"  3 relev‚s"
"42";"T2943";" 19 esp‚ces"
"43";"T2944";"2944"
"44";"T2944";"  6 relev‚s"
"45";"T2944";" 39 esp‚ces"
"46";"T2945";"2945"
"47";"T2945";" 10 relev‚s"
"48";"T2945";" 26 esp‚ces"
"49";"T2946";"2946"
"50";"T2946";" 16 relev‚s"
"51";"T2946";" 53 esp‚ces"
"52";"T2947";"2947"
"53";"T2947";"  2 relev‚s"
"54";"T2947";" 18 esp‚ces"
"55";"T2948";"2948"
"56";"T2948";"  2 relev‚s"
"57";"T2948";" 25 esp‚ces"
"58";"T2949";"2949"
"59";"T2949";"  5 relev‚s"
"60";"T2949";" 34 esp‚ces"
"61";"T2950";"2950"
"62";"T2950";" 11 relev‚s"
"63";"T2950";" 47 esp‚ces"
"64";"T2951";"2951"
"65";"T2951";"  6 relev‚s"
"66";"T2951";" 41 esp‚ces"
"67";"T2952";"2952"
"68";"T2952";"  5 relev‚s"
"69";"T2952";" 20 esp‚ces"
"70";"T2953";"2953"
