"";"strsplit(filename, ""\\."")[[1]][1]";"header"
"1";"T2205";"2205"
"2";"T2205";" 26 relev‚s"
"3";"T2205";" 50 esp‚ces"
"4";"T2206";"2206"
"5";"T2206";"  4 relev‚s"
"6";"T2206";" 22 esp‚ces"
"7";"T2207";"2207"
"8";"T2207";"JESCHKE"
"9";"T2207";"Caricetum elatae"
"10";"T2207";"Magnocaricion ?"
"11";"T2207";"XVII 1-32"
"12";"T2207";" 32 relev‚s"
"13";"T2207";" 74 esp‚ces"
"14";"T2208";"2208"
"15";"T2208";"JESCHKE"
"16";"T2208";"Caricetum paniculatae"
"17";"T2208";"Magnocaricion"
"18";"T2208";"XVIII 1-7"
"19";"T2208";"  7 relev‚s"
"20";"T2208";" 45 esp‚ces"
"21";"T2209";"2209"
"22";"T2209";" 12 relev‚s"
"23";"T2209";" 50 esp‚ces"
"24";"T2210";"2210"
"25";"T2210";" 12 relev‚s"
"26";"T2210";" 35 esp‚ces"
"27";"T2211";"2211"
"28";"T2211";" 10 relev‚s"
"29";"T2211";" 14 esp‚ces"
"30";"T2212";"2212"
"31";"T2212";"  1 relev‚s"
"32";"T2212";"  4 esp‚ces"
"33";"T2213";"2213"
"34";"T2213";"  7 relev‚s"
"35";"T2213";" 18 esp‚ces"
"36";"T2214";"2214"
"37";"T2214";"  3 relev‚s"
"38";"T2214";" 11 esp‚ces"
"39";"T2215";"2215"
"40";"T2215";"  7 relev‚s"
"41";"T2215";" 22 esp‚ces"
"42";"T2216";"2216"
"43";"T2216";"DAHMANI M."
"44";"T2216";"1984"
"45";"T2216";"Contribution … l'‚tude des groupements … Chˆne vert (Quercus rotundifolia Lamk.) des Monts de Tlemncen (Ouest alg‚rien). Approche phyto‚cologique et phytosociologique. - ThŠse Doct. 3Š Cycle, Univ. Alger: 238 p."
"46";"T2216";"XXIX 1-14"
"47";"T2217";"2217"
"48";"T2217";"DAHMANI M."
"49";"T2217";"1984"
"50";"T2217";"Contribution … l'‚tude des groupements … Chˆne vert (Quercus rotundifolia Lamk.) des Monts de Tlemncen (Ouest alg‚rien). Approche phyto‚cologique et phytosociologique. - ThŠse Doct. 3Š Cycle, Univ. Alger: 238 p."
"51";"T2217";"XXX"
