"";"strsplit(filename, ""\\."")[[1]][1]";"header"
"102";"T2651";"2651"
"103";"T2651";"TUXEN R. & OBERDORFER E."
"104";"T2651";"1958"
"105";"T2651";"  2 relev‚s"
"106";"T2651";" 18 esp‚ces"
"107";"T2652";"2652"
"108";"T2652";"TUXEN R. & OBERDORFER E."
"109";"T2652";"1958"
"110";"T2652";"  3 relev‚s"
"111";"T2652";" 21 esp‚ces"
"112";"T2652";"Corrig‚ G.Roux"
"113";"T2653";"2653"
"114";"T2653";"TUXEN R. & OBERDORFER E."
"115";"T2653";"1958"
"116";"T2653";"  4 relev‚s"
"117";"T2653";" 36 esp‚ces"
"118";"T2653";"Corrig‚ G.Roux"
"119";"T2654";"2654"
"120";"T2654";"  7 relev‚s"
"121";"T2654";" 78 esp‚ces"
"122";"T2655";"2655"
"123";"T2655";"  4 relev‚s"
"124";"T2655";" 24 esp‚ces"
"125";"T2656";"2656"
"126";"T2656";" 12 relev‚s"
"127";"T2656";" 98 esp‚ces"
"128";"T2657";"2657"
"129";"T2657";"  6 relev‚s"
"130";"T2657";" 18 esp‚ces"
"131";"T2659";"2659"
"132";"T2659";"  8 relev‚s"
"133";"T2659";" 45 esp‚ces"
"134";"T2660";"2660"
"135";"T2660";"  2 relev‚s"
"136";"T2660";" 36 esp‚ces"
"137";"T2661";"2661"
"138";"T2661";" 12 relev‚s"
"139";"T2661";" 59 esp‚ces"
"140";"T2662";"2662"
"141";"T2662";" 20 relev‚s"
"142";"T2662";" 85 esp‚ces"
"143";"T2663";"2663"
"144";"T2663";" 11 relev‚s"
"145";"T2663";"105 esp‚ces"
"146";"T2664";"2664"
"147";"T2664";" 13 relev‚s"
"148";"T2664";"112 esp‚ces"
"149";"T2665";"2665"
"150";"T2665";" 10 relev‚s"
"151";"T2665";"120 esp‚ces"
"152";"T2666";"2666"
"153";"T2666";" 14 relev‚s"
"154";"T2666";"100 esp‚ces"
"155";"T2667";"2667"
"156";"T2667";" 13 relev‚s"
"157";"T2667";"121 esp‚ces"
"158";"T2668";"2668"
"159";"T2668";" 14 relev‚s"
"160";"T2668";" 80 esp‚ces"
"161";"T2669";"2669"
"162";"T2669";"  3 relev‚s"
"163";"T2669";" 36 esp‚ces"
"164";"T2670";"2670"
"165";"T2670";"  9 relev‚s"
"166";"T2670";" 42 esp‚ces"
"167";"T2671";"2671"
"168";"T2671";" 10 relev‚s"
"169";"T2671";" 48 esp‚ces"
"170";"T2672";"2672"
"171";"T2672";" 10 relev‚s"
"172";"T2672";" 86 esp‚ces"
"173";"T2673";"2673"
"174";"T2673";" 21 relev‚s"
"175";"T2673";"151 esp‚ces"
"176";"T2674";"2674"
"177";"T2674";" 19 relev‚s"
"178";"T2674";" 95 esp‚ces"
"179";"T2675";"2675"
"180";"T2675";" 28 relev‚s"
"181";"T2675";"125 esp‚ces"
"182";"T2676";"2676"
"183";"T2676";" 21 relev‚s"
"184";"T2676";"141 esp‚ces"
"185";"T2677";"2677"
"186";"T2677";"  9 relev‚s"
"187";"T2677";" 71 esp‚ces"
"188";"T2678";"2678"
"189";"T2678";" 26 relev‚s"
"190";"T2678";"124 esp‚ces"
"191";"T2679";"2679"
"192";"T2679";"  4 relev‚s"
"193";"T2679";" 53 esp‚ces"
"194";"T2680";"2680"
"195";"T2680";" 19 relev‚s"
"196";"T2680";" 97 esp‚ces"
"197";"T2681";"2681"
"198";"T2681";"  7 relev‚s"
"199";"T2681";" 91 esp‚ces"
"200";"T2682";"2682"
"201";"T2682";"  8 relev‚s"
"202";"T2682";" 81 esp‚ces"
"203";"T2683";"2683"
"204";"T2683";"KOVACS M."
"205";"T2683";"1962"
"206";"T2683";"Die Moorwiesen Ungarns (B III).- Verl. Ungar. Akad. Wissen.: 214 p."
"207";"T2683";"Junco-Molinietum"
"208";"T2683";"XX"
"209";"T2683";" 19 relev‚s"
"210";"T2683";"114 esp‚ces"
"211";"T2684";"2684"
"212";"T2684";"CELINSKI F. & al."
"213";"T2684";"1978"
"214";"T2684";"Les prairies mar‚cageuses … Juncus acutiflorus en Sil‚sie (Pologne).- Coll. Phytosoc., V, La v‚g‚tation des prairies humides, Lille, 1976: 205-217."
"215";"T2684";"Calthion"
"216";"T2684";"Juncetum acutiflori var … Galium uliginosum"
"217";"T2684";"I 1-13"
"218";"T2684";"Corr. & A/D G.Roux 1994"
"219";"T2685";"2685"
"220";"T2685";"  7 relev‚s"
"221";"T2685";" 29 esp‚ces"
"222";"T2686";"2686"
"223";"T2686";" 25 relev‚s"
"224";"T2686";" 46 esp‚ces"
"225";"T2687";"2687"
"226";"T2687";"  5 relev‚s"
"227";"T2687";" 34 esp‚ces"
"228";"T2688";"2688"
"229";"T2688";"  6 relev‚s"
"230";"T2688";" 52 esp‚ces"
"231";"T2689";"2689"
"232";"T2689";"  5 relev‚s"
"233";"T2689";" 46 esp‚ces"
"234";"T2690";"2690"
"235";"T2690";"  5 relev‚s"
"236";"T2690";" 56 esp‚ces"
"237";"T2691";"2691"
"238";"T2691";"  5 relev‚s"
"239";"T2691";" 24 esp‚ces"
"240";"T2692";"2692"
"241";"T2692";"  5 relev‚s"
"242";"T2692";" 18 esp‚ces"
"243";"T2693";"2693"
"244";"T2693";" 15 relev‚s"
"245";"T2693";" 24 esp‚ces"
"246";"T2694";"2694"
"247";"T2694";"  4 relev‚s"
"248";"T2694";" 43 esp‚ces"
"249";"T2695";"2695"
"250";"T2695";" 13 relev‚s"
"251";"T2695";" 69 esp‚ces"
"252";"T2696";"2696"
"253";"T2696";" 15 relev‚s"
"254";"T2696";" 87 esp‚ces"
"255";"T2697";"2697"
"256";"T2697";"  6 relev‚s"
"257";"T2697";" 50 esp‚ces"
"258";"T2698";"2698"
"259";"T2698";"  7 relev‚s"
"260";"T2698";" 87 esp‚ces"
"261";"T2699";"2699"
"262";"T2699";" 42 relev‚s"
"263";"T2699";"226 esp‚ces"
"264";"T2700";"2700"
"265";"T2700";" 13 relev‚s"
"266";"T2700";"117 esp‚ces"
"267";"T2701";"2701"
"268";"T2701";" 12 relev‚s"
"269";"T2701";"153 esp‚ces"
"270";"T2702";"2702"
"271";"T2702";"  5 relev‚s"
"272";"T2702";" 42 esp‚ces"
"273";"T2703";"2703"
"274";"T2703";"  8 relev‚s"
"275";"T2703";" 75 esp‚ces"
"276";"T2704";"2704"
"277";"T2704";" 11 relev‚s"
"278";"T2704";" 76 esp‚ces"
"279";"T2705";"2705"
"280";"T2705";" 20 relev‚s"
"281";"T2705";"101 esp‚ces"
"282";"T2706";"2706"
"283";"T2706";"  8 relev‚s"
"284";"T2706";" 18 esp‚ces"
"285";"T2707";"2707"
"286";"T2707";" 14 relev‚s"
"287";"T2707";" 44 esp‚ces"
"288";"T2708";"2708"
"289";"T2708";" 11 relev‚s"
"290";"T2708";" 53 esp‚ces"
"291";"T2709";"2709"
"292";"T2709";" 39 relev‚s"
"293";"T2709";" 91 esp‚ces"
"294";"T2710";"2710"
"295";"T2710";" 24 relev‚s"
"296";"T2710";"111 esp‚ces"
"297";"T2711";"2711"
"298";"T2711";"  7 relev‚s"
"299";"T2711";" 72 esp‚ces"
"300";"T2712";"2712"
"301";"T2712";"  9 relev‚s"
"302";"T2712";" 79 esp‚ces"
"303";"T2713";"2713"
"304";"T2713";" 21 relev‚s"
"305";"T2713";" 74 esp‚ces"
"306";"T2715";"2715"
"307";"T2715";" 20 relev‚s"
"308";"T2715";" 58 esp‚ces"
"309";"T2716";"2716"
"310";"T2716";" 20 relev‚s"
"311";"T2716";" 88 esp‚ces"
"312";"T2717";"2717"
"313";"T2717";" 16 relev‚s"
"314";"T2717";" 68 esp‚ces"
"315";"T2718";"2718"
"316";"T2718";"  7 relev‚s"
"317";"T2718";" 69 esp‚ces"
"318";"T2719";"2719"
"319";"T2719";" 20 relev‚s"
"320";"T2719";" 75 esp‚ces"
"321";"T2720";"2720"
"322";"T2720";" 35 relev‚s"
"323";"T2720";"196 esp‚ces"
"324";"T2721";"2721"
"325";"T2721";" 49 relev‚s"
"326";"T2721";"135 esp‚ces"
"327";"T2722";"2722"
"328";"T2722";"  6 relev‚s"
"329";"T2722";" 41 esp‚ces"
"330";"T2723";"2723"
"331";"T2723";"FOUCAULT B. DE"
"332";"T2723";"1980"
"333";"T2723";"Bocage virois"
"334";"T2723";"Doc. Phytosoc., N.S., 5: 1-109"
"335";"T2723";"Junco acutiflori-Filipenduletum ulmariae"
"336";"T2723";"XV 1-10"
"337";"T2723";" 10 relev‚s"
"338";"T2723";"G.Roux 1994 A/D"
"339";"T2724";"2724"
"340";"T2724";"GILLET F."
"341";"T2724";"1980"
"342";"T2724";"Jura"
"343";"T2724";"Sphagno-Caricetum dioicae subass. saxifragetosum"
"344";"T2724";"I 1-8"
"345";"T2724";"G.Roux 1994 Corrections et A/D"
"346";"T2725";"2725"
"347";"T2725";"JULVE P."
"348";"T2725";"1983"
"349";"T2725";"Les groupements de prairies humides et de bas-marais.- ThŠse Doct. 3Š Cycle, Univ. Paris XI: 204 p."
"350";"T2725";"Caricetum nigrae typ."
"351";"T2725";"XXXII 1-17"
"352";"T2725";" 17 relev‚s"
"353";"T2725";"G.Roux 1994 Corrections, A/D & Bryophytes"
"354";"T2726";"2726"
"355";"T2726";"  7 relev‚s"
"356";"T2726";" 15 esp‚ces"
"357";"T2727";"2727"
"358";"T2727";"  9 relev‚s"
"359";"T2727";" 33 esp‚ces"
"360";"T2728";"2728"
"361";"T2728";" 12 relev‚s"
"362";"T2728";" 71 esp‚ces"
"363";"T2729";"2729"
"364";"T2729";"X"
"365";"T2729";"VANDEN BERGHEN C."
"366";"T2729";"1990"
"367";"T2729";"Observations sur la v‚g‚tation du Djebel Bou Korbous (Cap Bon, Tunisie septentrionale).- Documents phytosociologiques, N.S., XII: 123-136."
"368";"T2729";"Quercion ilicis"
"369";"T2729";"Quercetum cocciferae ?"
"370";"T2729";"II"
"371";"T2729";"8"
"372";"T2729";"1-8"
"373";"T2729";"Maquis"
"374";"T2729";"M‚diterran‚en"
"375";"T2729";"Tunisie"
"376";"T2729";"Tunisie septentrionale"
"377";"T2729";"G.Roux"
"378";"T2730";"2730"
"379";"T2730";"RIVAS-MARTINEZ S."
"380";"T2730";"1970"
"381";"T2730";"17 relev‚s"
"382";"T2731";"2731"
"383";"T2731";"RIVAS-MARTINEZ S."
"384";"T2731";"1970"
"385";"T2731";"13 relev‚s"
