"";"strsplit(filename, ""\\."")[[1]][1]";"header"
"1";"T2102";"2102"
"2";"T2102";"LOISEL R."
"3";"T2102";"1976"
"4";"T2102";"La v‚g‚tation de l'‚tage m‚diterran‚en dans le Sud-Est continental fran‡ais.- ThŠse Doct. Etat, Univ.  Aix-Marseille III, 384 p."
"5";"T2102";"Cistion ladaniferi"
"6";"T2102";"Cistetum ladaniferi"
"7";"T2102";"XLIII 1-12"
"8";"T2102";"12 relev‚s"
"9";"T2103";"2103"
"10";"T2103";"LOISEL R."
"11";"T2103";"1976"
"12";"T2103";"La v‚g‚tation de l'‚tage m‚diterran‚en dans le Sud-Est continental fran‡ais.- ThŠse Doct., Univ. Aix-Marseille."
"13";"T2103";"Cistion"
"14";"T2103";"Cistetum crispi"
"15";"T2103";"XLIV 1-6"
"16";"T2103";"Corr. G.Roux 1994"
"17";"T2104";"2104"
"18";"T2104";"LOISEL R."
"19";"T2104";"1976"
"20";"T2104";"La v‚g‚tation de l'‚tage m‚diterran‚en dans le Sud-Est continental fran‡ais.- ThŠse Doct. Etat, Univ.  Aix-Marseille III, 384 p."
"21";"T2104";"Cistion ladaniferi"
"22";"T2104";"Maquis … Erica scoparia"
"23";"T2104";"XLV 1-10"
"24";"T2104";"10 relev‚s"
"25";"T2105";"2105"
"26";"T2105";"LOISEL R."
"27";"T2105";"1976"
"28";"T2105";"La v‚g‚tation de l'‚tage m‚diterran‚en dans le Sud-Est continental fran‡ais.- ThŠse Doct. Etat, Univ.  Aix-Marseille III, 384 p."
"29";"T2105";"Quercion suberis"
"30";"T2105";"Querco-Genistetum linifolii"
"31";"T2105";"LXVI 1-18"
"32";"T2105";"18 relev‚s"
"33";"T2106";"2106"
"34";"T2106";"LOISEL R."
"35";"T2106";"1976"
"36";"T2106";"La v‚g‚tation de l'‚tage m‚diterran‚en dans le Sud-Est continental fran‡ais.- ThŠse Doct. Etat, Univ.  Aix-Marseille III, 384 p."
"37";"T2106";"Quercion ilicis"
"38";"T2106";"Quercetum galloprovinciale"
"39";"T2106";"LIV 1-15"
"40";"T2106";"15 relev‚s"
"41";"T2107";"2107"
"42";"T2107";"LOISEL R."
"43";"T2107";"1976"
"44";"T2107";"La v‚g‚tation de l'‚tage m‚diterran‚en dans le Sud-Est continental fran‡ais.- ThŠse Doct. Etat, Univ.  Aix-Marseille III, 384 p."
"45";"T2107";"Quercion ilicis"
"46";"T2107";"Junipero-Quercetum ilicis"
"47";"T2107";"LV 1-15"
"48";"T2107";"15 relec‚s"
"49";"T2108";"2108"
"50";"T2108";"LOISEL R."
"51";"T2108";"1976"
"52";"T2108";"La v‚g‚tation de l'‚tage m‚diterran‚en dans le Sud-Est continental fran‡ais.- ThŠse Doct. Etat, Univ.  Aix-Marseille III, 384 p."
"53";"T2108";"Quercion ilicis"
"54";"T2108";"Orno-Quercetum ilicis"
"55";"T2108";"LVI 1-23"
"56";"T2108";"23 relev‚s"
"57";"T2109";"2109"
"58";"T2109";"LOISEL R."
"59";"T2109";"1976"
"60";"T2109";"La v‚g‚tation de l'‚tage m‚diterran‚en dans le Sud-Est continental fran‡ais.- ThŠse Doct. Etat, Univ.  Aix-Marseille III, 384 p."
"61";"T2109";"Quercion ilicis"
"62";"T2109";"Quercetum mediterraneo-montanum"
"63";"T2109";"LVII 1-22"
"64";"T2109";"22 relev‚s"
"65";"T2110";"2110"
"66";"T2110";"LOISEL R."
"67";"T2110";"1976"
"68";"T2110";"La v‚g‚tation de l'‚tage m‚diterran‚en dans le Sud-Est continental fran‡ais.- ThŠse Doct. Etat, Univ.  Aix-Marseille III, 384 p."
"69";"T2110";"Quercion ilicis"
"70";"T2110";"Cocciferetum"
"71";"T2110";"LVIII 1-15"
"72";"T2110";"15 relev‚s"
"73";"T2111";"2111"
"74";"T2111";"LOISEL R."
"75";"T2111";"1976"
"76";"T2111";"La v‚g‚tation de l'‚tage m‚diterran‚en dans le Sud-Est continental fran‡ais.- ThŠse Doct. Etat, Univ.  Aix-Marseille III, 384 p."
"77";"T2111";"Quercion ilicis"
"78";"T2111";"Querco-Pinetum halepensis"
"79";"T2111";"LIX 1-32"
"80";"T2111";"32 relev‚s"
"81";"T2112";"2112"
"82";"T2112";"LOISEL R."
"83";"T2112";"1976"
"84";"T2112";"La v‚g‚tation de l'‚tage m‚diterran‚en dans le Sud-Est continental fran‡ais.- ThŠse Doct. Etat, Univ.  Aix-Marseille III, 384 p."
"85";"T2112";"Oleo-Ceratonion"
"86";"T2112";"Pistacio-Rhamnetum alaterni"
"87";"T2112";"LXI 1-12"
"88";"T2112";"12 relev‚s"
"89";"T2113";"2113"
"90";"T2113";"LOISEL R."
"91";"T2113";"1976"
