"";"strsplit(filename, ""\\."")[[1]][1]";"header"
"1";"T0709";"0709"
"2";"T0709";"X"
"3";"T0709";"BRAUN-BLANQUET J. & FUKAREK P."
"4";"T0709";"1955"
"5";"T0709";"La forˆt de Pinus salzmanni de St Guilhem-le-D‚sert.- Coll. Botanica, IV, 3: 435-489."
"6";"T0709";"Quercion pubescenti-petrae"
"7";"T0709";"Querco-Buxetum pinetosum salzmanni"
"8";"T0709";"477"
"9";"T0709";"1"
"10";"T0709";"1"
"11";"T0709";"PinŠde de Pin de salzmann"
"12";"T0709";"M‚diterran‚en"
"13";"T0709";"Espagne"
"14";"T0709";"Catalogne"
"15";"T0709";"G.Roux"
"16";"T0710";"0710"
"17";"T0710";"BOURNERIAS M. & al."
"18";"T0710";"1978"
"19";"T0710";"Les groupements de prairies et leurs satellites dans la vall‚e inondable de l'Oise.- Coll. Phytosoc., V, Les prairies humides, Lille, 1976: 89-130."
"20";"T0710";"Glycerio-Sparganion"
"21";"T0710";"Rorippo-Oenanthetum aquaticae"
"22";"T0710";"V 1-8"
"23";"T0710";"A/D G.Roux 1994"
"24";"T0711";"0711"
"25";"T0711";"BOURNERIAS M. & al."
"26";"T0711";"1978"
"27";"T0711";"Les groupements de prairies et leurs satellites dans la vall‚e inondable de l'Oise.- Coll. Phytosoc., V, les prairies humides, Lille, 1976: 89-140."
"28";"T0711";"Glycerio-Sparganion"
"29";"T0711";"Gpmt … Glyceria maxima & Sparganium erectum"
"30";"T0711";"VI 1-5"
"31";"T0711";"A/D G.Roux 1994"
"32";"T0712";"0712"
"33";"T0712";"BOURNERIAS M. & al."
"34";"T0712";"1978"
"35";"T0712";"Les groupements de prairies et leurs satellites dans la vall‚e inondable de l'Oise.- Coll. Phytosoc., V, Les prairies humides, Lille, 1976: 89-140."
"36";"T0712";"Caricion gracilis"
"37";"T0712";"Phalaridetum"
"38";"T0712";"VII 1-6"
"39";"T0712";"A/D G.Roux 1994"
"40";"T0713";"0713"
"41";"T0713";"BOURNERIAS M. & coll."
"42";"T0713";"1978"
"43";"T0713";"Les prairies de l'Oise"
"44";"T0713";"Gmt … Carex acutiformis et Oenanthe gistulosa"
"45";"T0713";"VIII 1-5"
"46";"T0713";"5 relev‚s"
"47";"T0713";"36 esp‚ces"
"48";"T0713";"AD par G.Roux"
"49";"T0714";"0714"
"50";"T0714";"BOURNERIAS & coll."
"51";"T0714";"1978"
"52";"T0714";"Les prairies de l'Oise"
"53";"T0714";"Caricetum ripariae"
"54";"T0714";"5 relev‚s"
"55";"T0714";"39 esp‚ces"
"56";"T0714";"AD par G.Roux"
"57";"T0715";"0715"
"58";"T0715";"BOURNERIAS M. & coll."
"59";"T0715";"1978"
"60";"T0715";"Les prairies de l'Oise"
"61";"T0715";"Caricetum vulpinae"
"62";"T0715";"X 1-10"
"63";"T0715";"10 relev‚s"
"64";"T0715";"37 esp‚ces"
"65";"T0716";"0716"
"66";"T0716";"BOURNERIAS M. & al."
"67";"T0716";"1978"
"68";"T0716";"Les groupements de prairies et leurs satellites dans la vall‚e inondable de l'Oise.- coll. Phytosoc., V, Les prairies humides, Lille, 1976: 79-140."
"69";"T0716";"Agropyro-Rumicion"
"70";"T0716";"Gpmt … Glyceria fluitans & Alopecurus geniculatus"
"71";"T0716";"XI 1-17"
"72";"T0716";"Corr. & A/D G.Roux 1994"
"73";"T0717";"0717"
"74";"T0717";"BOURNERIAS M. & al."
"75";"T0717";"1978"
"76";"T0717";"Les groupements de prairies et leurs satellites dns la vall‚e inondable de l'Oise.- Coll. Phytosoc., V, Les prairies humides, Lille, 1976: 89-140."
"77";"T0717";"Agropyro-Rumicion"
"78";"T0717";"Rumici-Alopecuretum geniculati"
"79";"T0717";"XII 1-3"
"80";"T0717";"Corr. & A/D G.Roux 1994"
"81";"T0718";"0718"
"82";"T0718";"BOURNERIAS M. & al."
"83";"T0718";"1978"
"84";"T0718";"Les groupements de prairies et leurs satellites dans la vall‚e inondable de l'Oise.- Coll. Phytosoc., V, Les prairies humides, Lille, 1976: 89-140."
"85";"T0718";"Filipendulion"
"86";"T0718";"Gpmt … Filipendula ulmaria & Carex disticha"
"87";"T0718";"XIII 1-2"
"88";"T0718";"Corr. & A/D G.Roux 1994"
"89";"T0719";"0719"
"90";"T0719";"BOURNERIAS M. & al."
"91";"T0719";"1978"
"92";"T0719";"Les groupements de prairies et leurs satellites dans la vall‚e inondable de l'Oise.- Coll. Phytosoc., V, Les prairies humides, Lille, 1976: 89-140."
"93";"T0719";"Molinion"
"94";"T0719";"Prairies … Galium uliginosum & Juncus subnodulosus"
"95";"T0719";"XIV 1-7"
"96";"T0719";"Corr. & A/D G.Roux 1994"
"97";"T0720";"0720"
"98";"T0720";"BOURNERIAS M. & al."
"99";"T0720";"1978"
"100";"T0720";"Les groupements de prairies et leurs satellites dans la vall‚e inondable de l'Oise.- Coll. Phytosoc., V, Les prairies humides, Lille, 1976: 89-140."
"101";"T0720";"Agropyro-Rumicion"
"102";"T0720";"Senecioni-Oenanthetum mediae"
"103";"T0720";"XV 1-29"
"104";"T0720";"Corr. & A/D G.Roux 1994"
"105";"T0721";"0721"
"106";"T0721";"BOUNERIAS M. & al."
"107";"T0721";"1978"
"108";"T0721";"Les groupements de prairies et leurs satellites dans la vall‚e inondable de l'Oise.- Coll. Phytosoc., V, Les prairies humides, Lille, 1976: 89-140."
"109";"T0721";"Agropyro-Rumicion"
"110";"T0721";"Gpmt … Alopecurus pratensis & Agropyrum repens"
"111";"T0721";"XVI 1-3"
"112";"T0722";"0722"
"113";"T0722";"BOURNERIAS M. & al."
"114";"T0722";"1978"
"115";"T0722";"Les groupements de prairies et leurs satellites dans la vall‚e inondable de l'Oise.- Coll. Phytosoc., V, Les prairies humides, Lille, 1976: 90-140."
"116";"T0722";"Arrhenatherion"
"117";"T0722";"Gpmt … Crepis biennis & Arrhenatherum elatius"
"118";"T0722";"XVII 1-6"
"119";"T0722";"Corr. & A/D G.Roux 1994"
"120";"T0723";"0723"
"121";"T0723";"BOURNERIAS M. & al."
"122";"T0723";"1978"
"123";"T0723";"Les groupements de prairies et leurs satellites dans la vall‚e inondable de l'Oise.- Coll. Phytosoc., V, Les prairies humides, Lille, 1976: 89-140."
"124";"T0723";"Nanocyperion"
"125";"T0723";"Myosuretum minimi"
"126";"T0723";"XVIII 1-7"
"127";"T0723";"A/D G.Roux 1994"
"128";"T0724";"0724"
"129";"T0724";"BOURNERIAS M. & al."
"130";"T0724";"1978"
"131";"T0724";"Les groupements de prairies et leurs satellites dans la vall‚e inondable de l'Oise.- Coll. Phytosoc., V, Les prairies humides, Lille, 1976: 89-140."
"132";"T0724";"X"
"133";"T0724";"Gpmt … Veronica catenata & Alisma graminifolia"
"134";"T0724";"XIX 1-4"
"135";"T0724";"A/D G.Roux 1994"
"136";"T0725";"0725"
"137";"T0725";"GHESTEM A. & VILKS A."
"138";"T0725";"1978"
"139";"T0725";"PremiŠres donn‚es phytosociologiques sur les formations prairiales hygrophiles du Limousin et de laMarche.- Coll. Phytosoc., V, Les prairies humides, Lille, 1976: 153-165."
"140";"T0725";"Juncion acutiflori"
"141";"T0725";"Jun‡aie … 2 joncs"
"142";"T0725";"I 1-10"
"143";"T0725";"Corr. & A/D G.Roux 1994"
"144";"T0726";"0726"
"145";"T0726";"GHESTEM A. & VILKS A."
"146";"T0726";"1978"
"147";"T0726";"PremiŠres donn‚es phytosociologiques sur les formations prairiales hygrophiles du Limousin.- Coll. Phytosoc., V, Les prairies humides, Lille, 1976:153-165."
"148";"T0726";"Juncion acutiflori"
"149";"T0726";"Juncetum acutiflori"
"150";"T0726";"II 1-4"
"151";"T0726";"Corr. & A/D G.Roux"
"152";"T0727";"0727"
"153";"T0727";"GHESTEM A. & VILKS A."
"154";"T0727";"Les prairies du Limousin"
"155";"T0727";"Jon‡aies-Cari‡aies"
"156";"T0727";"III 1-10"
"157";"T0727";"A/D par G.Roux 1994"
"158";"T0728";"0728"
"159";"T0728";"GHESTEM A. & VILKS A."
"160";"T0728";"1978"
"161";"T0728";"PremiŠres donn‚es phytosociologiques sur les formations prairiales hygrophiles du Limousin et de la Marche.- Coll. Phytosoc., V, Les prairies humides, Lille, 1976: 153-165."
"162";"T0728";"Juncion acutiflori"
"163";"T0728";"Junco-Molinietum"
"164";"T0728";"IV 1-24"
"165";"T0728";"Corr. & A/D G.Roux 1994"
"166";"T0729";"0729"
"167";"T0729";"GHESTEM A. & VILKS A."
"168";"T0729";"1978"
"169";"T0729";"PremiŠres donn‚es phytosociologiques sur les formations prairiales hygrophiles du Limousin et de la marche.- Coll. Phytosoc., V, Les prairies humides, lille, 1976: 153-165."
"170";"T0729";"X"
"171";"T0729";"X"
"172";"T0729";"V 1-17"
"173";"T0729";"Corr. & A/D G.Roux 1994"
"174";"T0730";"0730"
"175";"T0730";"GHESTEM A. & VILKS A."
"176";"T0730";"1978"
"177";"T0730";"PremiŠres donn‚es phytosociologiques sur les formations prairiales hygrophiles du Limousin et de la Marche.- Coll. Phytosoc., V, Les prairies humides, Lille, 1976: 153-165. "
"178";"T0730";"Calthion "
"179";"T0730";"X"
"180";"T0730";"VI 1-10"
"181";"T0730";"Corr. & A/D G.Roux 1994"
"182";"T0731";"0731"
"183";"T0731";"PEDROTTI F."
"184";"T0731";"1978"
