;T0001_1;T0001_2;T0001_3;T0001_4;T0001_5;T0001_6;T0001_7;T0001_8;T0001_9;T0001_10;T0001_11;T0001_12;T0001_13;T0001_14;T0002_1;T0002_2;T0002_3;T0002_4;T0002_5;T0002_6;T0002_7;T0002_8;T0002_9;T0002_10;T0002_11;T0002_12;T0002_13;T0002_14;T0002_15;T0002_16;T0002_17;T0002_18;T0002_19;T0002_20;T0002_21;T0002_22;T0002_23;T0002_24;T0002_25;T0002_26;T0002_27;T0002_28;T0002_29;T0002_30;T0003_1;T0003_2;T0003_3;T0003_4;T0003_5;T0003_6;T0003_7;T0003_8;T0003_9;T0003_10;T0003_11;T0003_12;T0003_13;T0003_14;T0003_15;T0003_16;T0003_17;T0003_18;T0003_19;T0003_20;T0003_21;T0004_1;T0004_2;T0004_3;T0004_4;T0004_5;T0004_6;T0004_7;T0004_8;T0004_9;T0004_10;T0004_11;T0004_12;T0005_1;T0005_2;T0005_3;T0005_4;T0005_5;T0005_6;T0005_7;T0005_8;T0005_9;T0005_10;T0005_11;T0005_12;T0006_1;T0006_2;T0006_3;T0006_4;T0006_5;T0006_6;T0006_7;T0006_8;T0006_9;T0006_10;T0006_11;T0006_12;T0006_13;T0006_14;T0006_15;T0006_16;T0007_1;T0007_2;T0007_3;T0007_4;T0007_5;T0007_6;T0007_7;T0007_8;T0007_9;T0007_10;T0007_11;T0007_12;T0007_13;T0007_14;T0007_15;T0007_16;T0007_17;T0007_18;T0008_1;T0008_2;T0008_3;T0008_4;T0008_5;T0008_6;T0008_7;T0008_8;T0008_9;T0008_10;T0008_11;T0008_12;T0008_13;T0008_14;T0008_15;T0008_16;T0008_17;T0008_18;T0008_19;T0009_1;T0009_2;T0009_3;T0009_4;T0009_5;T0009_6;T0009_7;T0009_8;T0009_9;T0009_10;T0009_11;T0009_12;T0009_13;T0009_14;T0009_15;T0009_16;T0009_17;T0009_18;T0009_19;T0009_20;T0009_21;T0009_22;T0009_23;T0009_24;T0010_1;T0010_2;T0010_3;T0010_4;T0010_5;T0010_6;T0010_7;T0010_8;T0010_9;T0010_10;T0010_11;T0010_12;T0010_13;T0010_14;T0010_15;T0010_16;T0010_17;T0010_18;T0010_19;T0010_20;T0010_21;T0011_1;T0011_2;T0011_3;T0011_4;T0011_5;T0011_6;T0011_7;T0011_8;T0011_9;T0011_10;T0011_11;T0011_12;T0011_13;T0011_14;T0011_15;T0011_16;T0011_17;T0012_1;T0012_2;T0012_3;T0012_4;T0012_5;T0012_6;T0012_7;T0012_8;T0012_9;T0012_10;T0012_11;T0012_12;T0012_13;T0012_14;T0012_15;T0012_16;T0012_17;T0012_18;T0012_19;T0013_1;T0013_2;T0013_3;T0013_4;T0013_5;T0013_6;T0013_7;T0013_8;T0013_9;T0013_10;T0013_11;T0013_12;T0013_13;T0013_14;T0013_15;T0013_16;T0013_17;T0013_18;T0013_19;T0013_20;T0013_21;T0013_22;T0013_23;T0013_24;T0013_25;T0013_26;T0014_1;T0014_2;T0014_3;T0014_4;T0014_5;T0014_6;T0014_7;T0014_8;T0014_9;T0014_10;T0014_11;T0014_12;T0014_13;T0014_14;T0014_15;T0014_16;T0014_17;T0015_1;T0015_2;T0015_3;T0015_4;T0015_5;T0015_6;T0015_7;T0015_8;T0015_9;T0015_10;T0015_11;T0015_12;T0015_13;T0015_14;T0015_15;T0015_16;T0015_17;T0015_18;T0015_19;T0015_20;T0015_21;T0015_22;T0015_23;T0015_24;T0015_25;T0015_26;T0015_27;T0015_28;T0016_1;T0016_2;T0016_3;T0016_4;T0016_5;T0016_6;T0016_7;T0016_8;T0016_9;T0016_10;T0016_11;T0016_12;T0016_13;T0016_14;T0016_15;T0016_16;T0016_17;T0016_18;T0016_19;T0016_20;T0016_21;T0017_1;T0017_2;T0017_3;T0017_4;T0017_5;T0017_6;T0017_7;T0017_8;T0017_9;T0017_10;T0017_11;T0018_1;T0018_2;T0018_3;T0018_4;T0018_5;T0018_6;T0018_7;T0018_8;T0018_9;T0018_10;T0018_11;T0018_12;T0018_13;T0018_14;T0018_15;T0018_16;T0019_1;T0019_2;T0019_3;T0019_4;T0019_5;T0019_6;T0019_7;T0019_8;T0019_9;T0019_10;T0019_11;T0019_12;T0019_13;T0019_14;T0019_15;T0019_16;T0020_1;T0020_2;T0020_3;T0020_4;T0020_5;T0020_6;T0020_7;T0020_8;T0020_9;T0020_10;T0020_11;T0020_12;T0020_13;T0020_14;T0020_15;T0020_16;T0020_17;T0020_18;T0020_19;T0020_20;T0020_21;T0020_22;T0020_23;T0020_24;T0020_25;T0021_1;T0021_2;T0021_3;T0021_4;T0021_5;T0021_6;T0021_7;T0021_8;T0021_9;T0021_10;T0021_11;T0021_12;T0021_13;T0021_14;T0021_15;T0021_16;T0021_17;T0021_18;T0021_19;T0021_20;T0021_21;T0021_22;T0021_23;T0021_24;T0021_25;T0022_1;T0022_2;T0022_3;T0022_4;T0022_5;T0022_6;T0022_7;T0022_8;T0022_9;T0022_10;T0023_1;T0023_2;T0023_3;T0023_4;T0023_5;T0023_6;T0023_7;T0023_8;T0023_9;T0023_10;T0023_11;T0023_12;T0023_13;T0023_14;T0023_15;T0023_16;T0023_17;T0023_18;T0023_19;T0024_1;T0024_2;T0024_3;T0024_4;T0024_5;T0024_6;T0024_7;T0024_8;T0024_9;T0024_10;T0025_1;T0025_2;T0025_3;T0025_4;T0025_5;T0025_6;T0025_7;T0025_8;T0025_9;T0025_10;T0026_1;T0026_2;T0026_3;T0026_4;T0026_5;T0026_6;T0026_7;T0026_8;T0026_9;T0027_1;T0027_2;T0027_3;T0028_1;T0028_2;T0028_3;T0029_1;T0029_2;T0029_3;T0029_4;T0029_5;T0029_6;T0029_7;T0029_8;T0029_9;T0029_10;T0030_1;T0030_2;T0030_3;T0030_4;T0030_5;T0030_6;T0030_7;T0030_8;T0030_9;T0030_10;T0030_11;T0030_12;T0031_1;T0031_2;T0031_3;T0031_4;T0031_5;T0031_6;T0032_1;T0032_2;T0032_3;T0032_4;T0032_5;T0032_6;T0032_7;T0032_8;T0032_9;T0032_10;T0033_1;T0033_2;T0033_3;T0033_4;T0034_1;T0034_2;T0034_3;T0034_4;T0035_1;T0035_2;T0035_3;T0035_4;T0036_1;T0036_2;T0036_3;T0036_4;T0037_1;T0037_2;T0037_3;T0037_4;T0037_5;T0037_6;T0037_7;T0037_8;T0037_9;T0037_10;T0037_11;T0038_1;T0038_2;T0038_3;T0038_4;T0039_1;T0040_1;T0040_2;T0040_3;T0040_4;T0040_5;T0040_6;T0040_7;T0040_8;T0040_9;T0040_10;T0040_11;T0040_12;T0040_13;T0040_14;T0040_15;T0040_16;T0040_17;T0040_18;T0040_19;T0040_20;T0041_1;T0041_2;T0041_3;T0041_4;T0041_5;T0041_6;T0041_7;T0041_8;T0041_9;T0041_10;T0041_11;T0041_12;T0041_13;T0041_14;T0041_15;T0041_16;T0041_17;T0041_18;T0041_19;T0041_20;T0041_21;T0041_22;T0041_23;T0042_1;T0043_1;T0043_2;T0043_3;T0043_4;T0043_5;T0043_6;T0043_7;T0043_8;T0043_9;T0043_10;T0043_11;T0043_12;T0043_13;T0043_14;T0043_15;T0043_16;T0043_17;T0043_18;T0043_19;T0043_20;T0043_21;T0043_22;T0043_23;T0044_1;T0045_1;T0046_1;T0046_2;T0046_3;T0047_1;T0048_1;T0049_1;T0049_2;T0050_1;T0051_1;T0051_2;T0051_3;T0051_4;T0051_5;T0051_6;T0051_7;T0051_8;T0051_9;T0051_10;T0051_11;T0051_12;T0051_13;T0051_14;T0051_15;T0051_16;T0051_17;T0051_18;T0051_19;T0051_20;T0051_21;T0052_1;T0052_2;T0052_3;T0052_4;T0052_5;T0052_6;T0052_7;T0052_8;T0052_9;T0052_10;T0052_11;T0052_12;T0053_1;T0053_2;T0053_3;T0053_4;T0053_5;T0053_6;T0053_7;T0053_8;T0053_9;T0053_10;T0053_11;T0053_12;T0053_13;T0053_14;T0053_15;T0053_16;T0053_17;T0053_18;T0053_19;T0054_1;T0054_2;T0054_3;T0054_4;T0054_5;T0055_1;T0055_2;T0055_3;T0055_4;T0055_5;T0055_6;T0055_7;T0055_8;T0055_9;T0055_10;T0055_11;T0056_1;T0056_2;T0056_3;T0056_4;T0056_5;T0056_6;T0056_7;T0056_8;T0056_9;T0056_10;T0056_11;T0056_12;T0056_13;T0056_14;T0056_15;T0056_16;T0056_17;T0056_18;T0056_19;T0056_20;T0056_21;T0056_22;T0056_23;T0056_24;T0056_25;T0056_26;T0056_27;T0056_28;T0056_29;T0056_30;T0056_31;T0056_32;T0056_33;T0056_34;T0056_35;T0056_36;T0056_37;T0056_38;T0056_39;T0056_40;T0056_41;T0056_42;T0056_43;T0056_44;T0056_45;T0056_46;T0056_47;T0056_48;T0056_49;T0056_50;T0056_51;T0056_52;T0056_53;T0056_54;T0056_55;T0056_56;T0056_57;T0056_58;T0056_59;T0056_60;T0056_61;T0056_62;T0056_63;T0056_64;T0056_65;T0056_66;T0056_67;T0056_68;T0056_69;T0056_70;T0056_71;T0056_72;T0056_73;T0056_74;T0056_75;T0056_76;T0056_77;T0056_78;T0056_79;T0056_80;T0056_81;T0056_82;T0056_83;T0056_84;T0056_85;T0056_86;T0056_87;T0056_88;T0056_89;T0056_90;T0056_91;T0056_92;T0056_93;T0056_94;T0056_95;T0056_96;T0056_97;T0056_98;T0056_99;T0056_100;T0056_101;T0056_102;T0056_103;T0056_104;T0056_105;T0056_106;T0056_107;T0056_108;T0056_109;T0056_110;T0056_111;T0056_112;T0056_113;T0056_114;T0056_115;T0057_1;T0057_2;T0057_3;T0057_4;T0057_5;T0057_6;T0057_7;T0057_8;T0057_9;T0057_10;T0057_11;T0057_12;T0057_13;T0057_14;T0057_15;T0057_16;T0057_17;T0057_18;T0057_19;T0057_20;T0057_21;T0057_22;T0057_23;T0057_24;T0057_25;T0057_26;T0057_27;T0057_28;T0057_29;T0057_30;T0057_31;T0057_32;T0057_33;T0057_34;T0057_35;T0057_36;T0057_37;T0057_38;T0057_39;T0057_40;T0057_41;T0057_42;T0057_43;T0057_44;T0058_1;T0058_2;T0058_3;T0058_4;T0058_5;T0058_6;T0058_7;T0058_8;T0058_9;T0058_10;T0059_1;T0059_2;T0059_3;T0060_1;T0060_2;T0060_3;T0060_4;T0060_5;T0060_6;T0060_7;T0060_8;T0060_9;T0060_10;T0060_11;T0060_12;T0060_13;T0061_1;T0061_2;T0061_3;T0061_4;T0061_5;T0061_6;T0061_7;T0061_8;T0061_9;T0061_10;T0061_11;T0061_12;T0061_13;T0061_14;T0061_15;T0061_16;T0061_17;T0061_18;T0062_1;T0062_2;T0062_3;T0062_4;T0063_1;T0063_2;T0063_3;T0063_4;T0063_5;T0063_6;T0063_7;T0063_8;T0063_9;T0063_10;T0063_11;T0063_12;T0063_13;T0063_14;T0063_15;T0063_16;T0063_17;T0064_1;T0064_2;T0064_3;T0064_4;T0064_5;T0064_6;T0064_7;T0064_8;T0065_1;T0065_2;T0065_3;T0065_4;T0065_5;T0065_6;T0065_7;T0065_8;T0065_9;T0065_10;T0065_11;T0065_12;T0065_13;T0065_14;T0066_1;T0066_2;T0066_3;T0066_4;T0066_5;T0066_6;T0066_7;T0066_8;T0066_9;T0066_10;T0066_11;T0066_12;T0066_13;T0066_14;T0066_15;T0066_16;T0066_17;T0066_18;T0066_19;T0066_20;T0066_21;T0066_22;T0066_23;T0066_24;T0066_25;T0067_1;T0067_2;T0067_3;T0067_4;T0067_5;T0067_6;T0067_7;T0067_8;T0067_9;T0067_10;T0067_11;T0067_12;T0067_13;T0067_14;T0067_15;T0067_16;T0067_17;T0067_18;T0067_19;T0067_20;T0067_21;T0068_1;T0068_2;T0068_3;T0068_4;T0068_5;T0068_6;T0068_7;T0068_8;T0068_9;T0068_10;T0068_11;T0068_12;T0068_13;T0068_14;T0068_15;T0068_16;T0068_17;T0069_1;T0069_2;T0069_3;T0069_4;T0069_5;T0069_6;T0069_7;T0069_8;T0069_9;T0069_10;T0069_11;T0069_12;T0069_13;T0069_14;T0069_15;T0069_16;T0069_17;T0069_18;T0070_1;T0070_2;T0070_3;T0070_4;T0070_5;T0070_6;T0070_7;T0070_8;T0070_9;T0070_10;T0070_11;T0070_12;T0070_13;T0070_14;T0070_15;T0070_16;T0070_17;T0070_18;T0070_19;T0070_20;T0070_21;T0070_22;T0070_23;T0070_24;T0070_25;T0070_26;T0070_27;T0070_28;T0070_29;T0070_30;T0070_31;T0071_1;T0071_2;T0071_3;T0071_4;T0071_5;T0071_6;T0071_7;T0071_8;T0071_9;T0071_10;T0071_11;T0071_12;T0071_13;T0071_14;T0071_15;T0071_16;T0071_17;T0071_18;T0071_19;T0072_1;T0072_2;T0072_3;T0072_4;T0072_5;T0072_6;T0072_7;T0072_8;T0072_9;T0072_10;T0072_11;T0072_12;T0072_13;T0072_14;T0072_15;T0072_16;T0072_17;T0072_18;T0072_19;T0072_20;T0072_21;T0072_22;T0072_23;T0072_24;T0072_25;T0072_26;T0072_27;T0072_28;T0072_29;T0072_30;T0072_31;T0072_32;T0072_33;T0072_34;T0072_35;T0072_36;T0073_1;T0073_2;T0073_3;T0073_4;T0073_5;T0073_6;T0073_7;T0073_8;T0074_1;T0074_2;T0074_3;T0074_4;T0074_5;T0074_6;T0074_7;T0074_8;T0074_9;T0074_10;T0074_11;T0074_12;T0074_13;T0074_14;T0074_15;T0074_16;T0074_17;T0074_18;T0074_19;T0074_20;T0074_21;T0074_22;T0074_23;T0074_24;T0074_25;T0074_26;T0074_27;T0074_28;T0075_1;T0075_2;T0075_3;T0075_4;T0075_5;T0076_1;T0076_2;T0076_3;T0076_4;T0076_5;T0077_1;T0077_2;T0077_3;T0078_1;T0078_2;T0078_3;T0078_4;T0078_5;T0079_1;T0079_2;T0079_3;T0079_4;T0079_5;T0079_6;T0079_7;T0080_1;T0080_2;T0080_3;T0081_1;T0081_2;T0081_3;T0081_4;T0081_5;T0082_1;T0082_2;T0082_3;T0082_4;T0082_5;T0082_6;T0082_7;T0083_1;T0083_2;T0083_3;T0083_4;T0083_5;T0083_6;T0083_7;T0084_1;T0084_2;T0084_3;T0084_4;T0084_5;T0085_1;T0086_1;T0087_1;T0088_1;T0089_1;T0090_1;T0091_1;T0092_1;T0093_1;T0094_1;T0094_2;T0095_1;T0096_1;T0097_1;T0098_1;T0099_1;T0100_1;T0101_1;T0102_1
Achillea millefolium L.;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;.;+;1;+;+;+;+;1;+;+;+;+;+;+;+;+;.;.;+;+;.;+;+;+;+;+;.;.;.;.;1;.;.;1;+;+;+;+;+;+;1;+;+;+;.;+;+;+;.;.;1;2;+;1;.;1;1;2;2;.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;+;+;.;1;+;+;.;+;1;+;+;.;+;1;1;1;+;+;1;1;1;1;1;.;.;.;.;.;.;.;.;+;.;.;.;+;1;1;1;.;.;.;1;+;.;1;1;1;1;2;+;2;1;1;1;1;1;1;1;1;.;1;1;1;1;1;1;.;1;2;1;2;2;1;1;+;2;1;1;1;.;.;.;.;.;.;.;.;.;+;.;.;.;.;.;.;+;.;+;.;.;+;.;.;.;.;.;+;.;.;.;+;.;.;2;1;.;1;.;.;.;.;.;.;.;.;.;.;.;2;.;2;.;.;.;.;.;.;1;+;.;.;.;.;+;.;.;.;.;.;.;.;+;.;.;.;.;.;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;+;+;.;.;.;.;+;.;.;.;1;.;+;.;+;+;;;;;;;;;;;;;;;;;;;;;;;;;+;.;1;+;.;+;.;+;+;.;1;1;.;.;.;1;.;.;.;.;+;.;.;.;.;.;.;+;.;.;+;+;.;.;.;.;.;.;+;.;.;+;.;1;+;.;2;+;.;.;+;1;2;+;.;+;+;+;1;+;+;+;1;.;2;+;.;+;.;.;+;+;1;.;+;+;1;1;+;.;3;+;.;1;.;.;.;.;.;.;.;+;1;+;+;+;.;.;.;+;1;.;.;+;1;2;.;.;+;+;.;+;+;+;+;+;+;1;.;.;.;.;.;.;.;.;.;+;2;3;+;1;2;1;+;.;+;.;.;+;.;+;.;+;.;1;.;.;.;+;+;1;+;+;.;1;1;2;+;1;+;1;.;1;1;.;2;1;+;+;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;.;.;.;.;+;.;.;+;.;+;.;.;.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;.;.;+;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;+;+;.;+;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;+;.;.;.;.;.;.;.;.;.;.;.;+;.;.;.;;;;;;;;;+;+;.;.;+;.;+;+;.;.;.;.;.;+;+;.;+;.;.;.;.;+;+;+;.;.;.;+;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Agrostis capillaris L.;+;2;.;3;2;+;+;3;3;1;2;2;1;3;+;+;.;.;.;+;+;.;.;+;.;+;+;1;2;2;4;2;3;+;3;+;3;1;.;.;.;.;.;.;1;+;1;2;2;+;+;1;4;1;1;1;1;2;2;3;3;+;1;+;2;.;.;.;.;.;.;.;2;.;.;.;.;.;1;.;.;.;1;2;.;.;1;.;.;;;;;;;;;;;;;;;;;.;.;.;.;+;1;.;.;.;.;.;+;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;1;1;.;.;.;.;.;.;.;.;.;.;+;.;.;+;.;1;.;.;1;.;.;.;.;.;.;.;.;.;+;.;.;.;1;.;.;.;.;.;.;.;.;1;.;.;.;.;.;.;.;+;.;+;2;1;.;.;.;.;.;.;.;.;.;;;;;;;;;;;;;;;;;;;;3;3;3;3;3;3;.;.;.;3;1;1;3;2;3;2;.;.;2;.;2;3;3;3;1;2;.;.;1;1;.;.;.;.;.;.;.;.;1;.;1;1;.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;.;.;+;.;.;.;.;.;.;.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;.;.;.;.;.;.;1;+;.;.;.;.;.;.;.;.;+;+;.;2;1;.;;;;;;;;;;;.;2;2;.;1;+;.;.;1;.;.;.;.;+;.;.;2;.;.;2;+;.;.;.;.;.;.;.;3;.;2;+;.;.;.;.;.;+;+;+;.;+;.;+;.;+;+;.;+;.;+;+;;;;;;2;3;2;2;2;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;2;.;1;.;1;.;.;.;1;.;.;3;+;1;1;3;1;2;3;3;2;3;1;.;.;2;2;.;3;2;2;2;3;+;3;2;3;2;+;2;2;1;.;3;.;2;.;3;.;2;.;.;.;3;.;2;.;1;+;.;.;+;.;1;.;+;+;+;.;1;.;.;.;.;.;.;.;1;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;2;.;.;+;.;2;1;1;2;1;+;2;2;3;2;+;2;2;3;2;+;.;.;2;.;+;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;.;+;.;.;.;.;.;.;.;.;.;.;.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;.;.;.;.;.;.;.;.;.;+;.;.;.;.;+;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;;;;;;;;;.;.;.;.;.;.;.;+;.;.;.;+;+;.;.;.;+;.;.;.;.;.;+;+;+;+;.;.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Alchemilla xanthochlora Rothm.;+;.;.;.;+;.;+;2;1;+;+;+;+;+;+;.;.;.;.;.;.;.;.;+;.;.;.;+;+;+;+;1;1;+;+;+;1;+;.;.;.;.;+;.;1;3;3;+;1;.;1;1;+;3;2;1;1;1;2;+;2;+;1;.;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;+;.;.;.;+;.;.;.;1;1;.;.;.;.;.;+;.;.;.;.;.;.;.;.;.;.;+;+;.;.;.;.;.;.;.;.;.;.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;.;.;.;+;.;.;.;.;.;.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;+;+;+;+;.;+;.;+;;;;;;;;+;+;+;+;.;.;.;;;;;;;;;;;;;;;;;;;;;;;;
Anthoxanthum odoratum L.;+;+;.;+;1;.;+;2;3;+;2;2;1;+;1;.;+;+;.;.;+;+;.;+;+;.;.;1;1;2;4;4;3;3;2;+;3;3;1;+;.;+;2;+;1;.;+;+;+;+;.;.;+;+;+;1;.;.;+;1;1;.;+;.;2;.;.;.;.;1;1;.;1;.;.;.;.;1;1;1;1;1;+;+;1;1;1;2;.;1;1;1;1;+;1;1;1;2;1;1;1;1;1;2;1;.;2;2;1;2;1;1;2;1;1;1;1;1;2;1;+;1;1;1;1;1;2;1;.;1;1;2;1;2;1;1;2;2;2;1;2;2;.;.;1;2;.;1;1;1;1;1;1;2;1;1;2;2;2;1;+;1;1;3;1;1;.;.;2;1;1;1;.;2;1;2;.;2;1;1;.;1;+;+;.;+;.;2;1;1;1;1;2;1;1;1;1;2;2;1;2;2;1;1;1;.;1;1;.;.;.;1;1;.;.;.;.;.;.;.;1;.;.;1;2;.;1;2;1;+;2;2;+;1;+;2;.;1;.;1;2;1;2;+;1;1;2;1;1;.;.;.;.;1;+;2;2;1;.;.;1;1;.;2;.;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;.;.;.;.;.;.;.;.;.;.;.;.;+;.;.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;.;.;+;+;.;.;.;.;.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;.;.;.;+;.;+;+;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;;;.;+;.;;;;;;2;1;1;.;.;+;1;.;2;1;2;2;2;2;1;1;1;1;1;1;1;+;.;1;2;3;1;+;.;+;2;1;.;;;;;;;;;;;;;;;;;;;;+;+;.;+;.;.;.;3;2;.;.;.;.;.;.;.;.;.;.;.;2;.;.;.;.;.;.;.;.;.;.;1;1;.;.;4;2;.;.;.;.;1;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;2;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;2;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;2;1;.;.;.;.;2;.;+;1;.;3;+;+;1;2;2;.;.;.;.;3;3;2;.;1;2;.;1;+;.;.;1;.;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;.;.;.;.;.;.;+;.;.;.;.;.;.;.;.;+;.;.;.;.;+;.;+;.;.;.;+;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;.;.;+;+;+;+;+;;;;;;;;;;;;;;;;;+;;;1;;2;;
